title,pictureURLLarge,converted_price,brand,profit,ROI
case xx e254 ss wood trapper 4 dot usa beautiful color,https://i.ebayimg.com/00/s/MTA1NFgxMjU2/z/gXoAAOSw411jXDYO/$_1.JPG,69.99,case,37.8913,164.74478260869563
"vintage case xx usa 2- bladed folding pocket knife,",https://i.ebayimg.com/00/s/ODk5WDE2MDA=/z/VE0AAOSw6GJZ8kEv/$_1.JPG,42.90000000000001,case,14.323000000000008,62.27391304347829
2005 case xx trapper knife jade bone arrowhead shield 6254 ss + box 6720-op,https://i.ebayimg.com/00/s/MTE2NVgxMTk3/z/jjcAAOSwYh5h1b5d/$_1.JPG,155.0,case,111.85,486.3043478260869
case xx p159 lssp hammerhead lockback pocket wooden folding knife vintage 9 dot,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/450AAOSwf75h4bjo/$_1.JPG,99.0,case,63.13,274.4782608695652
w.r. case & sons case xx 2 blade pocket knife usa 6254ss unsharpened unused a17,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/a7kAAOSwXmJicxDN/$_1.JPG,99.99,case,63.9913,278.2230434782608
case xx 22087 ss 2 blade pocket knife 1 dot 1989,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sRkAAOSwxiFfB2tD/$_1.JPG,95.0,case,59.65000000000001,259.34782608695656
case xx usa 225 l ss small lock back pocket knife sharpened,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/oBUAAOSwK~5hxUx2/$_1.JPG,21.24,case,-4.5212,-19.657391304347826
case xx usa 6254 ss double-blade pocket knife (red),https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/N9gAAOSwEP9cbFTU/$_1.JPG,52.0,case,22.24,96.69565217391305
case xx 6207 ss mini trapper pocket knife red bone handle,https://i.ebayimg.com/00/s/ODUxWDE1NjQ=/z/zskAAOSwbsli~Uxq/$_1.JPG,72.5,case,40.075,174.23913043478265
2000 case xx trapper pocket knife 6254 white bone handle never used,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FiMAAOSwreVh1cE-/$_1.JPG,140.0,case,98.8,429.5652173913044
2008 case xx 6318 ss 3 blade stockman pocket knife usa green bone original box,https://i.ebayimg.com/00/s/OTgxWDY5OQ==/z/Q78AAOSw-hVdM15M/$_1.JPG,80.0,case,46.6,202.6086956521739
us 2014 case xx tested 62131 cv canoe amber folding pocket knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/H-AAAOSwN0BhgqW1/$_1.JPG,85.0,case,50.95,221.5217391304348
limited edition case xx  “tribute to the king” richard petty knife and case,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2KwAAOSwUZJi9VCi/$_1.JPG,275.0,case,216.25,940.217391304348
"case xx 3254cv - 5 dot trapper, yellow handle 1996",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/W7QAAOSwb5hhHVux/$_1.JPG,54.95,case,24.8065,107.85434782608696
used case xx senator pen knife jigged brown delrin 6233 ss b,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FWcAAOSwxxFjdb3g/$_1.JPG,46.74,case,17.663800000000005,76.79913043478261
case xx knife trapper yellow synthetic 3254 ss 2006 itm#80161,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/BZAAAOSwjFpeXe8~/$_1.JPG,58.99,case,28.3213,123.13608695652174
black plastic handle case xx small caliber folding pocket knife made in 2015,https://i.ebayimg.com/00/s/MTA2MlgxNjAw/z/oc4AAOSwdVliKVhQ/$_1.JPG,20.0,case,-5.600000000000001,-24.34782608695653
case xx ballpoint pen pocket knife combination for parts,https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/HHYAAOSwlFljABYX/$_1.JPG,54.88,case,24.745600000000003,107.58956521739132
case xx  usa #3137 ss sodbuster yellow knife,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/hacAAOSwI7ZjK7hD/$_1.JPG,49.99,case,20.491300000000006,89.09260869565217
case xx 6207ss white jigged bone handle pocket knife usa 331-nl,https://i.ebayimg.com/00/s/OTY5WDExNDk=/z/idYAAOSwvVxgOvhS/$_1.JPG,79.99,case,46.59129999999999,202.5708695652173
us 2014 case xx tested 6318 ss stockman amber folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XJIAAOSwa5Bhatu1/$_1.JPG,65.0,case,33.55,145.86956521739128
case xx genuine lace wood trapper pocket knife 7254 alcoa rockdale operations,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BekAAOSwK4JhwpnG/$_1.JPG,149.99,case,107.4913,467.3534782608695
vintage case xx usa s/s lockback knife pocket dress euc stainless steel rare vtg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/izQAAOSwy~JezDnh/$_1.JPG,26.99,case,0.4812999999999974,2.0926086956521632
case xx trapper 6254 ss smooth red & green bone handle,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r54AAOSwO6FhbvI3/$_1.JPG,107.99,case,70.95129999999997,308.4839130434782
case xx 6227 ss pocket knife redbone 2 blade pen  2000 usa  #c269,https://i.ebayimg.com/00/s/OTIwWDExNTI=/z/rJkAAOSwu-JgxlUZ/$_1.JPG,99.48,case,63.54759999999999,276.2939130434782
case xx 2010 grey smooth bone scrimshaw korean war 6254 trapper pocket knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7ZMAAOSwLaBjF7dD/$_1.JPG,85.0,case,50.95,221.5217391304348
stockman case xx knife 6318 ss,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Xz8AAOSwD~xiALOH/$_1.JPG,254.99,case,198.8413,864.5273913043477
vintage case xx pocket knife folding used good shape,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/g0QAAOSw5ahjWhfA/$_1.JPG,100.0,case,64.0,278.2608695652174
vintage case xx muskrat knife made in usa,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/ZQUAAOSwGVRdf347/$_1.JPG,400.0,case,325.0,1413.0434782608695
2020 case xx pocket worn old red bone corn cob jig sod buster jr 6137 ss,https://i.ebayimg.com/00/s/MTIzN1gxMDkz/z/8~YAAOSw0C5gZh2-/$_1.JPG,83.97999999999998,case,50.06259999999999,217.66347826086948
casexx pocket knive old red bone corn cob small texas toothpick,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0o4AAOSwMCljLI2n/$_1.JPG,99.99,case,63.9913,278.2230434782608
case xx 6347 ss,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pkQAAOSwY5ZiPoKk/$_1.JPG,114.95,case,77.0065,334.8108695652174
vintage 1940-85 case xx pumpkin knife box 6202  1/2 (4 x  3 3/4) -box only,https://i.ebayimg.com/00/s/MTE2MFgxNTk1/z/zZAAAOSwHi5jTzDH/$_1.JPG,12.99,case,-11.6987,-50.86391304347826
case xx nascar collectors ed mini blackhorn lockback knife alan kulwicki (9954,https://i.ebayimg.com/00/s/MTYwMFgxMDY3/z/joYAAOSwlblhobTh/$_1.JPG,42.0,case,13.54,58.8695652173913
case xx usa sod buster 2137 ss 6 dot 2006  pocket knife no box,https://i.ebayimg.com/00/s/MTQ1OFgxNjAw/z/6AAAAOSwzddfLh2b/$_1.JPG,34.0,case,6.579999999999997,28.60869565217391
case knife xx 3137 ss 8 dot,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/EPcAAOSw6R1jrql1/$_1.JPG,35.0,case,7.4499999999999975,32.39130434782609
case xx 125th anniversary 1889-2014 trapper 9254 white pearl corelon usa,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pCUAAOSwCVlhrL6t/$_1.JPG,169.0,case,124.03,539.2608695652174
case xx folding blade knife handcrafted with box - nahc hunting heritage - usa,https://i.ebayimg.com/00/s/OTgyWDE2MDA=/z/Lc8AAOSw5YNZscBr/$_1.JPG,195.6,case,147.172,639.8782608695652
case xx knife camo locking back very nice pocket knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OYsAAOSw8HtjBXBg/$_1.JPG,29.99,case,3.0913000000000004,13.440434782608698
very rare good condition case 6220 1940-64 peanut jigged bone pocket knife,https://i.ebayimg.com/00/s/MTAxMFgxMzM2/z/-f4AAOSwcURh~fSp/$_1.JPG,114.99,case,77.04129999999998,334.96217391304344
case xx blue 6254 trapper pocket knife nib bow tie shield,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xFEAAOSwTC1eTgUU/$_1.JPG,60.0,case,29.20000000000001,126.95652173913044
case xx g6292 ss texas sesquicentennial green bone folding knife 1836 - 1986 coa,https://i.ebayimg.com/00/s/MTU2MlgxNjAw/z/K~QAAOSw4tVhJE1V/$_1.JPG,177.94,case,131.8078,573.0773913043478
case xx usa 3254cv yellow trapper knife w/box,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/jkIAAOSwM7tjOjMd/$_1.JPG,59.99,case,29.1913,126.91869565217392
case xx (225 l ss) - camo handle lockback folding knife (2010)....free s&h!!,https://i.ebayimg.com/00/s/MTE4MlgxMzgy/z/~FQAAOSwSO1iNPeF/$_1.JPG,24.99,case,-1.258700000000001,-5.472608695652179
us 2010 case xx tested m1300l ss lockback ducks unlimited folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qgUAAOSwQfFhdsVa/$_1.JPG,75.0,case,42.25,183.69565217391303
case xx 059l executive knife with box and manual - international springfield,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qZEAAOSwZ6tfV9GH/$_1.JPG,19.99,case,-5.6087000000000025,-24.38565217391305
"case xx059l usa black locking pocket knife, guc",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Gy8AAOSwdZxiktjV/$_1.JPG,10.0,case,-14.3,-62.17391304347826
vintage case xx sod buster 2138 folding or pocket knife trapper knife 3 dot 1977,https://i.ebayimg.com/00/s/MTM1M1g2OTY=/z/H6IAAOSwWIJhGAC0/$_1.JPG,77.9,case,44.77300000000001,194.6652173913044
case xx 059l ss masons blue lock sharpened pocket knife in search of more light,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4jEAAOSwQntiHtgd/$_1.JPG,33.99,case,6.571300000000001,28.5708695652174
2008 case xx 2137ss sod buster jr black stainless steel folding pocket knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ldYAAOSwE4tgLo7Q/$_1.JPG,31.99,case,4.8313000000000015,21.00565217391305
us 2007 case xx tested 610086 ss tiny toothpick blue folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/PZ0AAOSwtMlhatyb/$_1.JPG,65.0,case,33.55,145.86956521739128
case xx hammerhead smooth delrin brass bolster 59l lock knife leather sheath bd,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qD4AAOSwG4Nik~Fp/$_1.JPG,206.0,case,156.22,679.2173913043479
case xx sab 6265 knives in good condition. vintage collection,https://i.ebayimg.com/00/s/MTA2M1gxMzIx/z/Y1IAAOSwjaNdEZhC/$_1.JPG,216.0,case,164.92,717.0434782608694
vintage case xx 5254 ss knife - 1998 ncaa champions - tubby and the boys - kentu,https://i.ebayimg.com/00/s/MTMzNFgxNjAw/z/YPQAAOSwpaxhrevw/$_1.JPG,200.0,case,151.0,656.5217391304348
rare case xx artisans tour signed 125th ann. canoe (72131 ss) only 50 made,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/haUAAOSwOPNjKM5b/$_1.JPG,399.95,case,324.9565,1412.854347826087
vintage case xx 1960s or 1970’s pocket folding knife delrin missing 2nd blade,https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/DuIAAOSwpOdi6C2k/$_1.JPG,54.88,case,24.745600000000003,107.58956521739132
case xx stainless two blade knife. no.m 279.  in used condition.,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Ly4AAOSwtLteYnxE/$_1.JPG,55.0,case,24.85,108.04347826086958
"case xx ss 7220 slipjoint pocket knife w/nice wood handle, 2-blades",https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/fH0AAOSwpARi3~JA/$_1.JPG,79.24,case,45.9388,199.73391304347828
us 2015 case xx tested 225l ss lock folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/F8wAAOSw7khhdsYn/$_1.JPG,70.0,case,37.9,164.7826086956522
1989 case xx usa 3254 two blade trapper excellent example yellow delrin,https://i.ebayimg.com/00/s/OTcxWDE2MDA=/z/CXcAAOSw-itiYIAg/$_1.JPG,89.95,case,55.2565,240.24565217391304
2020 case xx medium stockman knife 6344 ss blue denim ps jig bone usa,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IegAAOSwd8piOLvA/$_1.JPG,99.0,case,63.13,274.4782608695652
case xx usa 7 dots 1993 coke bottle shape -the intimidator winston cup champion,https://i.ebayimg.com/00/s/MTYwMFgxNTQ3/z/mIMAAOSwvwRgNP65/$_1.JPG,299.0,case,237.13,1031.0
1989 case xx tested centennial gold stone pen pocket knife gs279 ss,https://i.ebayimg.com/00/s/MTQyNlgxNjAw/z/aFQAAOSw1FNjkBh9/$_1.JPG,175.99,case,130.1113,565.7013043478262
case xx 1985 national knife collectors association  2 blade pocket knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/TwEAAOSwK1piy1z8/$_1.JPG,125.0,case,85.75,372.82608695652175
used case xx 059l black lockback ss folding pocket knife model 059l  f9,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pnUAAOSw6s9i3fY4/$_1.JPG,16.99,case,-8.218700000000002,-35.73347826086957
case xx 2138ss sod buster folding knife usa,https://i.ebayimg.com/00/s/ODk5WDE2MDA=/z/qLQAAOSwXYxg9wWy/$_1.JPG,35.0,case,7.4499999999999975,32.39130434782609
case xx usa 059l ss lock back folding pocket knife      os,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/jDgAAOSw5aRjqcVW/$_1.JPG,16.99,case,-8.218700000000002,-35.73347826086957
case xx usa trapper pocket knife 6254 ss amber jig bone handles made in usa,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/D74AAOSw5UtiL3e5/$_1.JPG,129.0,case,89.23,387.9565217391304
vintage case xx usa 6265 & schrade leather case,http://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/9o8AAOSwxu5ZLyoD/$_1.JPG,113.0,case,75.31,327.4347826086957
case xx 059l ss black pocket knife usa w/conover home hardware advertising logo,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/wHAAAOSw8G1h015b/$_1.JPG,42.0,case,13.54,58.8695652173913
case xx 2005 610096 sheppard hill amber bone toothpick pocket knife  never used,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/Zf4AAOSw54pgnZhO/$_1.JPG,56.33,case,26.0071,113.07434782608696
case xx mako p158 lssp pc # 169 fording knife,https://i.ebayimg.com/00/s/NjE0WDEwODA=/z/ZmYAAOSwiE9hM4LP/$_1.JPG,195.0,case,146.65,637.6086956521739
case xx black handle pocket knife 2232½,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kTMAAOSwwz5i9qTp/$_1.JPG,65.0,case,33.55,145.86956521739128
"1993 case xx usa, 2159l, 5"" lockback knife, slick black handles, mint",https://i.ebayimg.com/00/s/MTQ2OFgxNjAw/z/U6EAAOSwY-9h4ZZx/$_1.JPG,126.0,case,86.62,376.60869565217394
nice!! case xx vintage appaloosa smooth 2 blade half whittler a6208 1980 10 dot,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ztoAAOSwb41hy2y9/$_1.JPG,80.0,case,46.6,202.6086956521739
case xx lockback knife 20314,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/P5UAAOSwbCRfl4iN/$_1.JPG,104.9,case,68.263,296.7956521739132
vintage case xx 2 blade folding pocket knife no. sr5220,https://i.ebayimg.com/00/s/MTAxOVgxNjAw/z/JaEAAOSwQTxiD7NY/$_1.JPG,70.0,case,37.9,164.7826086956522
case xx george herman “babe ruth “ 714 career homeruns,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/J28AAOSw5FZg-Zh6/$_1.JPG,258.55,case,201.9385,877.9934782608696
"case xx two blade knife-278-1879-1979 city of bradford, pennsylvania centennial",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rysAAOSwsIJgwi7F/$_1.JPG,75.0,case,42.25,183.69565217391303
used case xx 059l black lockback ss folding pocket knife model 059l  e9,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6CUAAOSweF9ir1lf/$_1.JPG,17.84,case,-7.4792,-32.51826086956522
us 2014 case xx tested 6220 ss peanut chesnut 3 blade folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/h~0AAOSwXTxhdsPQ/$_1.JPG,70.0,case,37.9,164.7826086956522
vintage case xx small metal lockback pocket knife 059l no dots bd,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/MYcAAOSwV31iik9v/$_1.JPG,106.0,case,69.22,300.95652173913044
"case xx 3 5/8"" stockman  bone handles pocket knife 6318ss",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8wwAAOSw~UJhmv74/$_1.JPG,70.0,case,37.9,164.7826086956522
vintage usa case xx 1997 black 310l lockback pocket knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/l1UAAOSwjRxijpQ9/$_1.JPG,44.99,case,16.1413,70.1795652173913
case xx usa 2137 ss black sod buster jr folding pocket knife,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/MyUAAOSwp09hf2Lz/$_1.JPG,37.5,case,9.625,41.84782608695652
us 2017 case xx tested 6347 ss stockman amber 3 blade folding pocket knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sLoAAOSwPfBhYEvG/$_1.JPG,75.0,case,42.25,183.69565217391303
beautiful case xx usa 6318 ss vibrant blue handle triple blade pocket knife !,https://i.ebayimg.com/00/s/MTIzM1gxNjAw/z/cEQAAOSwRcZb5KaZ/$_1.JPG,93.75,case,58.5625,254.6195652173913
case 6254 ss american workman navy blue trapper folding pocket knife 13000,https://i.ebayimg.com/00/s/OTk2WDE1Nzk=/z/d5oAAOSwRFZh~WBK/$_1.JPG,147.89999999999995,case,105.67299999999996,459.4478260869564
case xx usa trapper pocket knife 6254 ss amber jig bone handles usa,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/D74AAOSw5UtiL3e5/$_1.JPG,129.0,case,89.23,387.9565217391304
"vintage case xx 059l ss lightweight lock back, used",https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/qjUAAOSwTUpdR41I/$_1.JPG,28.99,case,2.2212999999999994,9.65782608695652
case xx 225 l ss and lt1405 l ss,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4M8AAOSwuhNjgjkr/$_1.JPG,38.0,case,10.060000000000002,43.739130434782616
case xx usa 1976 4 dot two blade knife 6232 brown bone handles mint,https://i.ebayimg.com/00/s/OTUxWDE2MDA=/z/QhoAAOSwVnxgx3bL/$_1.JPG,150.0,case,107.5,467.39130434782606
case xx usa two blade bone handle knife-278,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9loAAOSw4eFgmpYW/$_1.JPG,69.95,case,37.8565,164.59347826086957
2019 case xx usa jigged bone single blade trapper?,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/yiwAAOSwxLJij-~O/$_1.JPG,118.95,case,80.4865,349.94130434782613
2008 case xx 6207ss mini 2 blade trapper knife-smooth chestnut bone handles,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/zCkAAOSwcp5hpTBW/$_1.JPG,79.0,case,45.73,198.8260869565217
us 2015 case xx tested 610096 ss tiny toothpick white folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/m90AAOSw8TNhdsXH/$_1.JPG,70.0,case,37.9,164.7826086956522
casexx knive usa pocket knife with leather case 59l ss,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pCoAAOSwtDhhFYNP/$_1.JPG,114.99,case,77.04129999999998,334.96217391304344
case xx 6254 2 blade large trapper 7 inch overall 3 inch blade some use works,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ySQAAOSwQLVd8Ce2/$_1.JPG,55.0,case,24.85,108.04347826086958
vintage case xx usa #3254 trapper,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hXwAAOSwXOBjVvDW/$_1.JPG,99.99,case,63.9913,278.2230434782608
case xx 6.5318 ss usa 3-blade pocket knife - usually ships within 12 hours!!!,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lT0AAOSwRxJb03Kn/$_1.JPG,67.49,case,35.7163,155.2882608695652
case xx 1970's stainless steel pen knife m279 dotted ✅ free shipping! ✅,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zk8AAOSwbxxh7JH6/$_1.JPG,50.0,case,20.5,89.13043478260867
case xx 2017 smooth silver stardust kirinite half whittler knife 75012 mib 10208,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/-TEAAOSwp09hnoCi/$_1.JPG,99.0,case,63.13,274.4782608695652
case xx 6207g knives carved  scales golfer's tool knife  golfer engraved,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/t20AAOSwjVtfoYu8/$_1.JPG,169.99,case,124.8913,543.0056521739131
case xx wr pocket knife mini trapper sparxx blue pearl kirinite item #23432 -...,https://i.ebayimg.com/00/s/NDUxWDUwMA==/z/GHwAAOSwpN5jsubV/$_1.JPG,89.78,case,55.1086,239.6026086956521
case-xx indian canoe,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cwMAAOSw~ytjIK0i/$_1.JPG,129.99,case,90.0913,391.70130434782607
us 2014 case xx tested 61749l mini copperlock blue folding pocket knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VGUAAOSwtqdhgqhQ/$_1.JPG,75.0,case,42.25,183.69565217391303
"1986 case xx, 59l ss usa, c-x",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gw4AAOSwiQxg9aA-/$_1.JPG,51.98,case,22.2226,96.62
case xx 6220 ss usa peanut folding pocket knife natural bone 3 pin handle 2010,https://i.ebayimg.com/00/s/ODAwWDEwNDQ=/z/c6AAAOSwsBRhYkkJ/$_1.JPG,60.0,case,29.20000000000001,126.95652173913044
case xx ss 6220 2 blade folding pocket knife made in usa,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/zWQAAOSwu~1Zlb73/$_1.JPG,75.9,case,43.033,187.1
case tested xx 2 blade knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~J8AAOSwHF9gynrh/$_1.JPG,325.0,case,259.75,1129.3478260869565
case xx bill elliot nascar racing lockback pocket knife made in usa 1990s,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/9-cAAOSwl2Vh-uCD/$_1.JPG,29.95,case,3.0565,13.289130434782608
us 2014 case xx tested lt405l ss lock black folding pocket knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/o0oAAOSwV79hgp8k/$_1.JPG,65.0,case,33.55,145.86956521739128
us 2014 case xx tested 6220 ss peanut blue 2 blade folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/uIMAAOSwmuFhdsIh/$_1.JPG,70.0,case,37.9,164.7826086956522
case xx usa indian etch 62131 vintage knofe,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wRoAAOSwfkpdm5LI/$_1.JPG,99.0,case,63.13,274.4782608695652
very rare casexx mini trapper hometown heroes artisans tour knife red stag bone,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mvMAAOSwUMVjIN0Z/$_1.JPG,750.0,case,629.5,2736.9565217391305
"case xx 059l ss stainless steel pocket knife "" noah""",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/3IwAAOSwGitiDB9y/$_1.JPG,26.0,case,-0.37999999999999895,-1.6521739130434745
2003 (7 dot) case xx usa 6254 ss bone trapper mint (no box),https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ymEAAOSw5Zpi9B8Q/$_1.JPG,104.5,case,67.915,295.2826086956522
case xx 1995 b254 ss north carolina cutlery club serial # 098,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/di0AAOSwWKpcZ4D2/$_1.JPG,125.0,case,85.75,372.82608695652175
case knife xx 62033 used,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RawAAOSwQhFhkpXq/$_1.JPG,51.0,case,21.37,92.91304347826086
"case xx 6220 red bone peanut knife, 2004, unused",https://i.ebayimg.com/00/s/NTIwWDc0Mg==/z/4l0AAOSwfKFhth75/$_1.JPG,70.5,case,38.335,166.67391304347828
case xx 73087 ss 3 blade pocket knife 1 dot 1989,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pxIAAOSwxRpfB2x1/$_1.JPG,95.0,case,59.65000000000001,259.34782608695656
2014 case xx tested 6254 ss trapper rough black 2 blade folding pocket knife a,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bGYAAOSwcNBhdsM~/$_1.JPG,85.0,case,50.95,221.5217391304348
case xx 1979 peanut 2 blade knife w/ brass pins,https://i.ebayimg.com/00/s/MTUyNVg4NDg=/z/ubgAAOSwPSBjG9cb/$_1.JPG,75.0,case,42.25,183.69565217391303
case xx wr pocket knife mini trapper sparxx blue pearl kirinite item #23432 -...,https://i.ebayimg.com/00/s/NDUxWDUwMA==/z/njMAAOSw~N1juVct/$_1.JPG,90.44,case,55.6828,242.09913043478252
case xx *s 2000 stag mini copperlock knife knives,https://i.ebayimg.com/00/s/MTYwMFgxMzA2/z/UY4AAOSwbEtjMHKa/$_1.JPG,168.0,case,123.16,535.4782608695652
vintage 1940-85 case xx pumpkin knife box 62033 ss (3 x 3 x 3/4 tall) box only,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/drAAAOSwfsRjTygb/$_1.JPG,12.99,case,-11.6987,-50.86391304347826
case xx canoe knife 2015 amber bone canoe etching usa 62131 cv 2 blade,https://i.ebayimg.com/00/s/NjQ3WDc5MQ==/z/tfcAAOSwf5tiSdoP/$_1.JPG,95.0,case,59.65000000000001,259.34782608695656
casexx knife maple leaf,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/6UMAAOSw65RjG4LC/$_1.JPG,120.0,case,81.4,353.91304347826093
vintage case xx 2 blade 9 dot bone handles knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-dkAAOSwp45h0vas/$_1.JPG,106.8,case,69.916,303.9826086956522
2007 case xx white smooth bone trapper knife 6254ss diamond shield,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5T8AAOSwbhFjNFh0/$_1.JPG,96.95,case,61.346500000000006,266.72391304347826
case xx 2000 emerald green 1/2500 peanut knife 6220 ss,https://i.ebayimg.com/00/s/ODEyWDkxMg==/z/nbMAAOSwr6hdENvO/$_1.JPG,141.0,case,99.67,433.34782608695656
case pocketknife xx stainless u.s.a. 1 dot 1979 metal handleswith attached loop,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pDEAAOSwirZitgnZ/$_1.JPG,29.95,case,3.0565,13.289130434782608
case knife  xx 61549wl ss colored stag handle,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sMMAAOSweHJhqR2K/$_1.JPG,273.3,case,214.771,933.7869565217392
case xx 6333 ss folding pocket knife - brown,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/n~gAAOSwN3hiKmSD/$_1.JPG,43.29,case,14.662300000000002,63.74913043478262
case xx  6254 ss 2 blade pocket knife drm total plant integration,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fdoAAOSwPi9em4DB/$_1.JPG,85.0,case,50.95,221.5217391304348
