Image,url,title,Field4,price_in_US,shipping_
https://i.ebayimg.com/images/g/CEwAAOSwZdljtM~T/s-l1200.jpg,https://www.ebay.com/itm/175560065654?nordt=true&orig_cvip=true&rt=nc,Vintage 1940-64 Case XX  6318PU Stockman Punch Red Bone Handle Pocket Knife,"Jan 3, 2023",$89.99,$11.99
https://i.ebayimg.com/images/g/NksAAOSw9UFio7SJ/s-l1200.jpg,https://www.ebay.com/itm/275345539040?nordt=true&orig_cvip=true&rt=nc,CASE XX 1973 7 dot LARGE STOCKMAN KNIFE 6375 REDDISH BROWN BONE HANDLES,"Jan 3, 2023",$109.85,$6.15
https://i.ebayimg.com/images/g/d28AAOSwpgFjq1j0/s-l1200.jpg,https://www.ebay.com/itm/165855235536?nordt=true&orig_cvip=true&rt=nc,Case XX 62009 1/2 Barlow Pocket Knife 2-Toned Red & Green Bone in Tin,"Jan 3, 2023",$97.51,$11.15
https://i.ebayimg.com/images/g/OLIAAOSwYOBjq538/s-l1200.jpg,https://www.ebay.com/itm/115655319209?nordt=true&orig_cvip=true&rt=nc,CASE XX 51405L SS Lockback pocket knife,"Jan 3, 2023",$31.00,$4.85
https://i.ebayimg.com/images/g/bWoAAOSwMDBjq3X3/s-l1200.jpg,https://www.ebay.com/itm/165855408162?nordt=true&orig_cvip=true&rt=nc,"Case XX B6254 Blue Pocket Knife, Display knife—Never Used","Jan 3, 2023",$43.00,$10.85
https://i.ebayimg.com/images/g/kT0AAOSw0ARjq5XF/s-l1200.jpg,https://www.ebay.com/itm/165855592050?nordt=true&orig_cvip=true&rt=nc,"Case XX 6270 Sleeveboard Knife Limited Ed 1 of 2500, Smooth Bone Old Red Handle","Jan 3, 2023",$70.00,$11.15
https://i.ebayimg.com/images/g/IlgAAOSwOVRjq6DJ/s-l1200.jpg,https://www.ebay.com/itm/165855640741?nordt=true&orig_cvip=true&rt=nc,Case XX 71549L Rosewood Copperlock 2000 Pocket Knife with Original Box,"Jan 3, 2023",$93.00,$11.15
https://i.ebayimg.com/images/g/YSwAAOSwI0hjq6IM/s-l1200.jpg,https://www.ebay.com/itm/185714711204?nordt=true&orig_cvip=true&rt=nc,Case XX large 3254 Trapper 10 dot Knife,"Jan 3, 2023",$47.98,$5.50
https://i.ebayimg.com/images/g/CUMAAOSwNKdjq6A5/s-l1200.jpg,https://www.ebay.com/itm/185714701793?nordt=true&orig_cvip=true&rt=nc,Case XX 1999 61011 Hawkbill 1 Dot Knife,"Jan 3, 2023",$47.20,$5.50
https://i.ebayimg.com/images/g/dlkAAOSwnfBjrkPr/s-l1200.jpg,https://www.ebay.com/itm/314296924954?nordt=true&orig_cvip=true&rt=nc,VINTAGE'90 CASE XX USA MAKO SHARK P58L FOLDING HUNTER BOWIE KNIFE KNIVES CHEVRON,"Jan 3, 2023",$39.00,$2.48
https://i.ebayimg.com/images/g/-n8AAOSwxdljmLHq/s-l1200.jpg,https://www.ebay.com/itm/175551299411?nordt=true&orig_cvip=true&rt=nc,2001 Case XX Medium Texas Toothpick Knife 610094 SS Green Appaloosa Bone USA,"Jan 3, 2023",$90.00,$5.95
https://i.ebayimg.com/images/g/0msAAOSwLHBjj4NR/s-l1200.jpg,https://www.ebay.com/itm/175551297938?nordt=true&orig_cvip=true&rt=nc,1996 Case XX RED STAG MUSKRAT Knife GENUINE RED STAG Handles & Scrolled Bolsters,"Jan 3, 2023",$195.25,$5.95
https://i.ebayimg.com/images/g/r90AAOSwsRVjl1aw/s-l1200.jpg,https://www.ebay.com/itm/195534988694?nordt=true&orig_cvip=true&rt=nc,2006 CASE XX CONGRESS Knife 64052 SS POCKET WORN AQUAMARINE BONE Made In USA,"Jan 3, 2023",$105.50,$5.95
https://i.ebayimg.com/images/g/XkoAAOSwcuJjmRBZ/s-l1200.jpg,https://www.ebay.com/itm/195534986989?nordt=true&orig_cvip=true&rt=nc,1988 Case XX 1 of 3000 CALIFORNIA GOLD RUSH Knife #274 GOLD-YELLOW Jig Bone USA,"Jan 3, 2023",$123.50,$9.95
https://i.ebayimg.com/images/g/ZOMAAOSwpaljjg9E/s-l1200.jpg,https://www.ebay.com/itm/175551289783?nordt=true&orig_cvip=true&rt=nc,1998 Case XX Trapper Knife 8254 SS ABALONE MOTHER OF PEARL Handles Made In USA,"Jan 3, 2023",$365.00,$8.95
https://i.ebayimg.com/images/g/iUMAAOSwMMJjrj5N/s-l1200.jpg,https://www.ebay.com/itm/275598315861?nordt=true&orig_cvip=true&rt=nc,'01 CASE XX USA V6220BONESTAG DOGLEG PEANUT STOCKMAN KNIFE KNIVES POCKET VINTAGE,"Jan 3, 2023",$31.00,$5.85
https://i.ebayimg.com/images/g/AKEAAOSwCyxjq5nG/s-l1200.jpg,https://www.ebay.com/itm/115655298707?nordt=true&orig_cvip=true&rt=nc,Case XX Tested 63094 Pocket Knife,"Jan 3, 2023",$105.50,$0.00
