Image_x,title,price_in_US,shipping_cost,url_x,converted_price,profit,ROI,brand,cost,Image_y,url_y,date_sold,price,shipping,itemID
https://thumbs.ebaystatic.com/pict/1652440566506464_1.jpg,buck deuce model 375 wood handles folding pocket knife,14.5,0.0,,14.5,-5.5,-27.500000000000004,buck,20.0,https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,"Aug 12, 2022",$20.01,$4.00,333811125284
https://thumbs.ebaystatic.com/pict/1652440566506464_1.jpg,buck deuce model 375 wood handles folding pocket knife,14.5,0.0,,14.5,-5.5,-27.500000000000004,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,"Aug 4, 2022",$15.00,$0.00,204060781490
https://thumbs.ebaystatic.com/pict/1652440566506464_1.jpg,buck deuce model 375 wood handles folding pocket knife,14.5,0.0,,14.5,-5.5,-27.500000000000004,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/R4kAAOSw48Bi6Uu2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394187243999?nordt=true&orig_cvip=true&rt=nc,"Aug 3, 2022",$16.00,$0.00,394187243999
https://thumbs.ebaystatic.com/pict/1653157523456464_1.jpg,buck deuce model 375 wood handles folding pocket knife,9.99,3.8,,13.79,-6.210000000000001,-31.050000000000004,buck,20.0,https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,"Aug 12, 2022",$20.01,$4.00,333811125284
https://thumbs.ebaystatic.com/pict/1653157523456464_1.jpg,buck deuce model 375 wood handles folding pocket knife,9.99,3.8,,13.79,-6.210000000000001,-31.050000000000004,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,"Aug 4, 2022",$15.00,$0.00,204060781490
https://thumbs.ebaystatic.com/pict/1653157523456464_1.jpg,buck deuce model 375 wood handles folding pocket knife,9.99,3.8,,13.79,-6.210000000000001,-31.050000000000004,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/R4kAAOSw48Bi6Uu2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394187243999?nordt=true&orig_cvip=true&rt=nc,"Aug 3, 2022",$16.00,$0.00,394187243999
https://thumbs.ebaystatic.com/pict/1654196854166464_1.jpg,buck deuce model 375 wood handles folding pocket knife,7.99,3.8,,11.79,-8.21,-41.05,buck,20.0,https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,"Aug 12, 2022",$20.01,$4.00,333811125284
https://thumbs.ebaystatic.com/pict/1654196854166464_1.jpg,buck deuce model 375 wood handles folding pocket knife,7.99,3.8,,11.79,-8.21,-41.05,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,"Aug 4, 2022",$15.00,$0.00,204060781490
https://thumbs.ebaystatic.com/pict/1654196854166464_1.jpg,buck deuce model 375 wood handles folding pocket knife,7.99,3.8,,11.79,-8.21,-41.05,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/R4kAAOSw48Bi6Uu2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394187243999?nordt=true&orig_cvip=true&rt=nc,"Aug 3, 2022",$16.00,$0.00,394187243999
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,buck deuce model 375 wood handles folding pocket knife,15.0,0.0,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,15.0,-5.0,-25.0,buck,20.0,https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,"Aug 12, 2022",$20.01,$4.00,333811125284
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,buck deuce model 375 wood handles folding pocket knife,15.0,0.0,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,15.0,-5.0,-25.0,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,"Aug 4, 2022",$15.00,$0.00,204060781490
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,buck deuce model 375 wood handles folding pocket knife,15.0,0.0,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,15.0,-5.0,-25.0,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/R4kAAOSw48Bi6Uu2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394187243999?nordt=true&orig_cvip=true&rt=nc,"Aug 3, 2022",$16.00,$0.00,394187243999
https://i.ebayimg.com/00/s/NTA1WDEzNzc=/z/xyIAAOSwBZhiUuEl/$_57.JPG?set_id=8800005007,buck redpoint model 750 folding pocket knife and bottle opener,29.98,5.0,https://www.ebay.com/itm/334398998227?nordt=true&orig_cvip=true&rt=nc,34.980000000000004,14.980000000000004,74.90000000000002,buck,20.0,https://thumbs.ebaystatic.com/pict/3343989982276464_1.jpg,https://www.ebay.com/itm/334398998227?nordt=true&orig_cvip=true&rt=nc,"May 1, 2022",$24.00,$7.00,334398998227
https://thumbs.ebaystatic.com/pict/1150449274446464_1.jpg,buck 283 usa nano bantam lockback  plain edge pocket knife  -- great condition,11.59,5.59,https://www.ebay.com/itm/115044927444?nordt=true&orig_cvip=true&rt=nc,17.18,-2.8200000000000003,-14.1,buck,20.0,https://thumbs.ebaystatic.com/pict/1150449274446464_1.jpg,https://www.ebay.com/itm/115044927444?nordt=true&orig_cvip=true&rt=nc,"May 21, 2022",$11.59,$5.59,115044927444
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tewAAOSwIfJiSdm7/$_57.JPG?set_id=8800005007,buck usa camo bantam folding pocket knife 285,17.71,2.97,https://www.ebay.com/itm/185378728523?nordt=true&orig_cvip=true&rt=nc,20.68,0.6799999999999997,3.399999999999999,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/jbMAAOSwjFliSdlV/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185378728523?nordt=true&orig_cvip=true&rt=nc,"Jul 22, 2022",$17.71,$2.97,185378728523
https://thumbs.ebaystatic.com/pict/2337155450466464_1.jpg,buck #284 bantam folding pocket knife lockback glass reinforced nylon  *various*,16.97,0.0,,16.97,-3.030000000000001,-15.150000000000004,buck,20.0,https://i.ebayimg.com/00/s/NzM5WDE0ODc=/z/140AAOSw45FiVyyu/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/334358097807?nordt=true&orig_cvip=true&rt=nc,"Aug 15, 2022",$16.18,$0.00,334358097807
https://i.ebayimg.com/00/s/NzM5WDE0ODc=/z/140AAOSw45FiVyyu/$_57.JPG?set_id=8800005007,buck #284 bantam folding pocket knife lockback glass reinforced nylon  *various*,16.18,0.0,https://www.ebay.com/itm/334358097807?nordt=true&orig_cvip=true&rt=nc,16.18,-3.82,-19.1,buck,20.0,https://i.ebayimg.com/00/s/NzM5WDE0ODc=/z/140AAOSw45FiVyyu/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/334358097807?nordt=true&orig_cvip=true&rt=nc,"Aug 15, 2022",$16.18,$0.00,334358097807
https://thumbs.ebaystatic.com/pict/2344350738396464_1.jpg,buck #284 bantam folding pocket knife lockback glass reinforced nylon  *various*,18.04,0.0,,18.04,-1.9600000000000009,-9.800000000000004,buck,20.0,https://i.ebayimg.com/00/s/NzM5WDE0ODc=/z/140AAOSw45FiVyyu/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/334358097807?nordt=true&orig_cvip=true&rt=nc,"Aug 15, 2022",$16.18,$0.00,334358097807
https://thumbs.ebaystatic.com/pict/2341057549596464_1.jpg,buck 385 toothpick folding pocket knife plain wood & stainless steel bolsters,16.71,0.0,,16.71,-3.2899999999999987,-16.449999999999996,buck,20.0,https://i.ebayimg.com/00/s/NDk0WDExNDE=/z/y8wAAOSwJ8RiqInn/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234589227656?nordt=true&orig_cvip=true&rt=nc,"Aug 7, 2022",$17.65,$0.00,234589227656
https://thumbs.ebaystatic.com/pict/2341057549596464_1.jpg,buck 385 toothpick folding pocket knife plain wood & stainless steel bolsters,16.71,0.0,,16.71,-3.2899999999999987,-16.449999999999996,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Q94AAOSwNB5ivSYw/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/384979435147?nordt=true&orig_cvip=true&rt=nc,"Jul 3, 2022",$10.00,$0.00,384979435147
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Q94AAOSwNB5ivSYw/$_32.JPG?set_id=880000500F,buck 385 toothpick folding pocket knife plain wood & stainless steel bolsters,10.0,0.0,https://www.ebay.com/itm/384979435147?nordt=true&orig_cvip=true&rt=nc,10.0,-10.0,-50.0,buck,20.0,https://i.ebayimg.com/00/s/NDk0WDExNDE=/z/y8wAAOSwJ8RiqInn/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234589227656?nordt=true&orig_cvip=true&rt=nc,"Aug 7, 2022",$17.65,$0.00,234589227656
