Image,url,title,date_sold,price_in_US,shipping_cost,converted_price,profit,ROI,brand,cost,price,shipping,itemID
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/c-YAAOSwU31iprRm/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125366965708?nordt=true&orig_cvip=true&rt=nc,kershaw ken onion leek --1660--folding--locking knife--excellent condition,"Jul 30, 2022",20.0,4.6,24.6,9.600000000000001,64.00000000000001,kershaw,15.0,$20.00,$4.60,125366965708
https://i.ebayimg.com/00/s/NDM4WDE2MDA=/z/aqwAAOSwws1iqMfx/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125369513255?nordt=true&orig_cvip=true&rt=nc,kershaw 1970 patented black folding knife - ca324,"Jul 7, 2022",25.0,3.95,28.95,13.95,93.0,kershaw,15.0,$25.00,$3.95,125369513255
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pMwAAOSwaP5ibXer/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125386774619?nordt=true&orig_cvip=true&rt=nc,kershaw hotwire 1310wm folding pocket knife assisted wharncliffe plain liner blk,"Jul 2, 2022",13.5,5.5,19.0,4.0,26.666666666666668,kershaw,15.0,$13.50,$5.50,125386774619
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/t00AAOSwhRxit1YP/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125386808773?nordt=true&orig_cvip=true&rt=nc,kershaw 1475st ken onion frame lock folding pocket knife,"Jul 2, 2022",62.0,9.85,71.85,56.849999999999994,378.99999999999994,kershaw,15.0,$62.00,$9.85,125386808773
https://i.ebayimg.com/00/s/NjE4WDE2MDA=/z/J5cAAOSwEYliSQGe/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125387465814?nordt=true&orig_cvip=true&rt=nc,kershaw 3340 oregon usa made wildcat ridge ii 1990's heavy duty lockblade knife,"Jul 2, 2022",72.99,7.95,80.94,65.94,439.59999999999997,kershaw,15.0,$72.99,$7.95,125387465814
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8gEAAOSwY2VicULH/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125391130008?nordt=true&orig_cvip=true&rt=nc,kershaw speedsafe zing 1730bwh3 rj martin design assisted folding pocket knife,"Jul 5, 2022",14.5,5.3,19.8,4.800000000000001,32.00000000000001,kershaw,15.0,$14.50,$5.30,125391130008
https://i.ebayimg.com/00/s/MTUwOFgxNDA4/z/2VwAAOSwPYpiqgeC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125392826554?nordt=true&orig_cvip=true&rt=nc,kershaw knife dwo iii kai japan 3003st- used- good condition- see description,"Jul 25, 2022",22.0,5.5,27.5,12.5,83.33333333333334,kershaw,15.0,$22.00,$5.50,125392826554
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/G-MAAOSwJwtiviqC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125395192424?nordt=true&orig_cvip=true&rt=nc,kershaw blur knife,"Jul 7, 2022",45.0,0.0,45.0,30.0,200.0,kershaw,15.0,$45.00,$0.00,125395192424
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sj0AAOSwtaJixinU/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125405050463?nordt=true&orig_cvip=true&rt=nc,kershaw shallot knife 1840 speedsafe silver handle plain edge -  used,"Jul 7, 2022",65.0,10.9,75.9,60.900000000000006,406.00000000000006,kershaw,15.0,$65.00,$10.90,125405050463
https://i.ebayimg.com/00/s/MzI2WDEwODA=/z/hnIAAOSw7ANixzMd/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125406289853?nordt=true&orig_cvip=true&rt=nc,kershaw knife 1980st blade pocket knife - ca621,"Aug 14, 2022",25.0,3.95,28.95,13.95,93.0,kershaw,15.0,$25.00,$3.95,125406289853
https://i.ebayimg.com/00/s/MjU4WDgwMA==/z/~Q4AAOSwG39iyJBC/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/125407933727?nordt=true&orig_cvip=true&rt=nc,"kershaw ken onion design storm ii folding knife, combo edge, usa, 1475st","Jul 9, 2022",75.0,5.0,80.0,65.0,433.3333333333333,kershaw,15.0,$75.00,$5.00,125407933727
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9VkAAOSwzwFizIat/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125412245408?nordt=true&orig_cvip=true&rt=nc,"kershaw kapsule spear point pocket knife, 1.9-in. blade, manual opening","Jul 16, 2022",18.0,5.25,23.25,8.25,55.00000000000001,kershaw,15.0,$18.00,$5.25,125412245408
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0~gAAOSwsCNivgRV/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125416939616?nordt=true&orig_cvip=true&rt=nc,kershaw decibel frame lock 2045 folding pocket knife,"Jul 16, 2022",25.0,5.3,30.3,15.3,102.0,kershaw,15.0,$25.00,$5.30,125416939616
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/k4YAAOSw3iRinkf7/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125423944142?nordt=true&orig_cvip=true&rt=nc,kershaw speedsafe 1335wm assisted folding pocket knife,"Jul 26, 2022",10.0,5.25,15.25,0.25,1.6666666666666667,kershaw,15.0,$10.00,$5.25,125423944142
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/I3UAAOSwCF1ihRNc/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125424967192?nordt=true&orig_cvip=true&rt=nc,kershaw speedsafe 1306bw assisted folding frame lock pocket knife,"Jul 22, 2022",5.0,5.5,10.5,-4.5,-30.0,kershaw,15.0,$5.00,$5.50,125424967192
https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/V-wAAOSwkR9i2IvK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/125425551594?nordt=true&orig_cvip=true&rt=nc,kershaw 7000cktst breakout knife fully auto needs work broken missing spring,"Jul 21, 2022",49.95,0.0,49.95,34.95,233.0,kershaw,15.0,$49.95,$0.00,125425551594
https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/5zUAAOSwsEZi3-zI/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/125433729648?nordt=true&orig_cvip=true&rt=nc,kershaw 1305 vintage brass wooden small lockback italy folding pocket knife,"Jul 27, 2022",65.0,4.25,69.25,54.25,361.6666666666667,kershaw,15.0,$65.00,$4.25,125433729648
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/V~UAAOSwCRFi4DQX/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/125434076052?nordt=true&orig_cvip=true&rt=nc,kershaw  folding  pocket  knife,"Aug 2, 2022",46.0,6.0,52.0,37.0,246.66666666666669,kershaw,15.0,$46.00,$6.00,125434076052
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/PA8AAOSwAixi4D~o/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125434128432?nordt=true&orig_cvip=true&rt=nc,kershaw assisted pocket knife leek 1660olblkst assisted blade straight edge,"Jul 31, 2022",33.0,0.0,33.0,18.0,120.0,kershaw,15.0,$33.00,$0.00,125434128432
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/zE0AAOSwrO5ixPGU/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125437064681?nordt=true&orig_cvip=true&rt=nc,kershaw 1960 spring assist folding pocket knife- galyean design- 185,"Aug 4, 2022",10.55,0.0,10.55,-4.449999999999999,-29.666666666666664,kershaw,15.0,$10.55,$0.00,125437064681
https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ZNUAAOSwKZZi6nCj/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/125446094872?nordt=true&orig_cvip=true&rt=nc,kershaw ken onion vapor 1640st folding pocket knife w/ belt clip,"Aug 8, 2022",19.99,4.25,24.24,9.239999999999998,61.59999999999999,kershaw,15.0,$19.99,$4.25,125446094872
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/EBcAAOSwwORihRVC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125452923648?nordt=true&orig_cvip=true&rt=nc,kershaw 1304bw speedsafe gray assisted liner lock folding pocket knife,"Aug 14, 2022",8.0,5.2,13.2,-1.8000000000000007,-12.000000000000005,kershaw,15.0,$8.00,$5.20,125452923648
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ZXoAAOSwvf9ig7c7/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125452946622?nordt=true&orig_cvip=true&rt=nc,kershaw hotwire 1310wm assisted wharncliffe liner lock folding pocket knife,"Aug 13, 2022",20.0,5.5,25.5,10.5,70.0,kershaw,15.0,$20.00,$5.50,125452946622
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RpUAAOSwvINi8QX2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125454168440?nordt=true&orig_cvip=true&rt=nc,kershaw 1660blkw 3in. drop knife,"Aug 15, 2022",33.0,5.4,38.4,23.4,155.99999999999997,kershaw,15.0,$33.00,$5.40,125454168440
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/YIcAAOSwbqli9SH~/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125459508824?nordt=true&orig_cvip=true&rt=nc,"kershaw 1985st black g10 handle speedsafe assisted folding knife! pocket 8"" 3.5""","Aug 13, 2022",29.69,3.78,33.47,18.47,123.13333333333331,kershaw,15.0,$29.69,$3.78,125459508824
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/zE0AAOSwrO5ixPGU/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125459590072?nordt=true&orig_cvip=true&rt=nc,kershaw 1960 spring assist folding pocket knife- galyean design- 185,"Aug 23, 2022",5.5,5.2,10.7,-4.300000000000001,-28.666666666666675,kershaw,15.0,$5.50,$5.20,125459590072
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/l08AAOSwICpjCxUX/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125485490091?nordt=true&orig_cvip=true&rt=nc,kershaw leek 1660st stainless steel speedsafe usa assisted pocket knife used(780,"Aug 29, 2022",29.99,4.75,34.739999999999995,19.739999999999995,131.59999999999997,kershaw,15.0,$29.99,$4.75,125485490091
https://i.ebayimg.com/00/s/MTI2OFgxNjAw/z/pJIAAOSwOZxjCxru/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125485499439?nordt=true&orig_cvip=true&rt=nc,kershaw 1660cf leek carbon fiber cpm-154 speedsafe usa assisted knife used (781),"Aug 29, 2022",49.99,4.75,54.74,39.74,264.93333333333334,kershaw,15.0,$49.99,$4.75,125485499439
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xpoAAOSwNsxjCx~j/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125485515851?nordt=true&orig_cvip=true&rt=nc,kershaw leek 1660 stainless steel speedsafe usa assisted pocket knife used (783),"Aug 29, 2022",29.99,5.0,34.989999999999995,19.989999999999995,133.26666666666662,kershaw,15.0,$29.99,$5.00,125485515851
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SvEAAOSwnxxjCydF/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125485537958?nordt=true&orig_cvip=true&rt=nc,kershaw leek 1660h3 all black aluminum handle speedsafe usa assisted knife (785),"Aug 29, 2022",29.99,5.0,34.989999999999995,19.989999999999995,133.26666666666662,kershaw,15.0,$29.99,$5.00,125485537958
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZFMAAOSwN6ZjCyuY/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125485542586?nordt=true&orig_cvip=true&rt=nc,kershaw leek 1660swblk black aluminum handle speedsafe usa assisted knife (786),"Aug 28, 2022",29.99,4.65,34.64,19.64,130.93333333333334,kershaw,15.0,$29.99,$4.65,125485542586
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/PewAAOSw2GdjC6Sx/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125486204979?nordt=true&orig_cvip=true&rt=nc,kershaw link 1776 black handle speedsafe usa assisted pocket knife used (790),"Aug 28, 2022",29.99,5.5,35.489999999999995,20.489999999999995,136.59999999999997,kershaw,15.0,$29.99,$5.50,125486204979
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/G2oAAOSwlh1jC6me/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125486305393?nordt=true&orig_cvip=true&rt=nc,kershaw scallion 1620h3 all black speedsafe usa assisted pocket knife used (792),"Aug 28, 2022",29.99,5.0,34.989999999999995,19.989999999999995,133.26666666666662,kershaw,15.0,$29.99,$5.00,125486305393
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BWcAAOSwrfhjC9j3/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125486650289?nordt=true&orig_cvip=true&rt=nc,kershaw scallion 1620st black ken onion design assisted pocket knife used (794),"Aug 29, 2022",22.99,4.8,27.79,12.79,85.26666666666665,kershaw,15.0,$22.99,$4.80,125486650289
https://thumbs.ebaystatic.com/pict/1339621645646464_1.jpg,https://www.ebay.com/itm/133962164564?nordt=true&orig_cvip=true&rt=nc,kershaw 3650st martin design folding knife,"Apr 9, 2022",15.0,5.5,20.5,5.5,36.666666666666664,kershaw,15.0,$15.00,$5.50,133962164564
https://thumbs.ebaystatic.com/pict/1340428903436464_1.jpg,https://www.ebay.com/itm/134042890343?nordt=true&orig_cvip=true&rt=nc,kershaw d.w.o. ii model 3002 japan folding pocket knife,"Mar 22, 2022",22.0,5.75,27.75,12.75,85.0,kershaw,15.0,$22.00,$5.75,134042890343
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/2NIAAOSwA1piJRLP/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134045889075?nordt=true&orig_cvip=true&rt=nc,kershaw volt ss 3655 stainless steel straight assist folding pocket knife,"Jul 23, 2022",19.99,5.99,25.979999999999997,10.979999999999997,73.19999999999997,kershaw,15.0,$19.99,$5.99,134045889075
https://thumbs.ebaystatic.com/pict/1341025501586464_1.jpg,https://www.ebay.com/itm/134102550158?nordt=true&orig_cvip=true&rt=nc,kershaw 3650st martin design folding knife,"May 5, 2022",15.0,5.25,20.25,5.25,35.0,kershaw,15.0,$15.00,$5.25,134102550158
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/GSQAAOSwedVidDUN/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134107873280?nordt=true&orig_cvip=true&rt=nc,kershaw 8700tealbw shuffle pocket knife - black/teal,"Jul 8, 2022",14.99,4.75,19.740000000000002,4.740000000000002,31.600000000000012,kershaw,15.0,$14.99,$4.75,134107873280
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8uUAAOSwyV5iskKK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134152700159?nordt=true&orig_cvip=true&rt=nc,rare factory kershaw 1670rd xxxx blur ken onion usa folding pocket knife,"Jul 22, 2022",79.99,0.0,79.99,64.99,433.26666666666665,kershaw,15.0,$79.99,$0.00,134152700159
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2gYAAOSwa2Vit8lC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134156391110?nordt=true&orig_cvip=true&rt=nc,kershaw shuffle  stonewash bottle opener screwdriver knife 8700,"Jul 5, 2022",9.5,4.5,14.0,-1.0,-6.666666666666667,kershaw,15.0,$9.50,$4.50,134156391110
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2lEAAOSwaihiuQJS/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134157112165?nordt=true&orig_cvip=true&rt=nc,kershaw shuffle blue navy stonewash bottle opener screwdriver knife 8700nbsw,"Jul 3, 2022",6.0,5.25,11.25,-3.75,-25.0,kershaw,15.0,$6.00,$5.25,134157112165
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/I1UAAOSwUKliu6DE/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134158776313?nordt=true&orig_cvip=true&rt=nc,kershaw g-10 cryo 1555g10 folding pocket knife - k17 - c03,"Jul 5, 2022",6.5,6.0,12.5,-2.5,-16.666666666666664,kershaw,15.0,$6.50,$6.00,134158776313
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/06cAAOSwQjxivEbR/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134159181802?nordt=true&orig_cvip=true&rt=nc,#111 black & stainless kershaw 2445 salvo usa frame lock knife,"Jul 4, 2022",38.0,0.0,38.0,23.0,153.33333333333334,kershaw,15.0,$38.00,$0.00,134159181802
https://i.ebayimg.com/00/s/ODk3WDE2MDA=/z/OmsAAOSwna9ivPpZ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134159691312?nordt=true&orig_cvip=true&rt=nc,kershaw skyline 1760 pocket knife,"Jul 6, 2022",55.99,0.0,55.99,40.99,273.26666666666665,kershaw,15.0,$55.99,$0.00,134159691312
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9MkAAOSwBw9ivZ24/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134160087749?nordt=true&orig_cvip=true&rt=nc,#127 black kershaw emerson 6031 cqc-11k g10 flipper frame lock knife,"Jul 5, 2022",22.61,0.0,22.61,7.609999999999999,50.73333333333333,kershaw,15.0,$22.61,$0.00,134160087749
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bmsAAOSwweNivaJ8/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134160099852?nordt=true&orig_cvip=true&rt=nc,#131 black kershaw 3650cktst volt ii speedsafe assisted serrated linerlock knife,"Jul 5, 2022",15.5,0.0,15.5,0.5,3.3333333333333335,kershaw,15.0,$15.50,$0.00,134160099852
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/tJkAAOSwUaBiv1gs/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134161298925?nordt=true&orig_cvip=true&rt=nc,#147 black kershaw 3812 thistle drop point button lock knife,"Jul 6, 2022",15.0,0.0,15.0,0.0,0.0,kershaw,15.0,$15.00,$0.00,134161298925
https://i.ebayimg.com/00/s/NzQ5WDE2MDA=/z/hOkAAOSwwsJiv6Ey/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/134161501982?nordt=true&orig_cvip=true&rt=nc,kershaw 1550 ken onion blackout folding pocket knife,"Jul 4, 2022",50.0,5.15,55.15,40.15,267.6666666666667,kershaw,15.0,$50.00,$5.15,134161501982
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ckMAAOSwUKliv6UA/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134161502457?nordt=true&orig_cvip=true&rt=nc,* 1955 kershaw showtime pocket knife plain edge rexford assisted opener,"Jul 6, 2022",5.81,4.7,10.51,-4.49,-29.933333333333334,kershaw,15.0,$5.81,$4.70,134161502457
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/EpsAAOSwsX1iv6v7/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134161516852?nordt=true&orig_cvip=true&rt=nc,kershaw shuffle  stonewash bottle opener screwdriver knife 8700,"Jul 8, 2022",7.6,4.6,12.2,-2.8000000000000007,-18.66666666666667,kershaw,15.0,$7.60,$4.60,134161516852
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/E4IAAOSwQjxiwDkI/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134161956359?nordt=true&orig_cvip=true&rt=nc,kershaw 2019wm assisted folding knife,"Jul 26, 2022",9.0,5.9,14.9,-0.09999999999999964,-0.6666666666666643,kershaw,15.0,$9.00,$5.90,134161956359
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wuAAAOSw-t9iwYPf/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134162536858?nordt=true&orig_cvip=true&rt=nc,#171 stainless kershaw 1600 chive assisted opening knife usa,"Jul 8, 2022",21.5,0.0,21.5,6.5,43.333333333333336,kershaw,15.0,$21.50,$0.00,134162536858
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gjIAAOSw6~BiwYUk/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134162540173?nordt=true&orig_cvip=true&rt=nc,#173 kershaw 1555bw cryo hinderer designed assisted opening knife,"Jul 8, 2022",18.0,0.0,18.0,3.0,20.0,kershaw,15.0,$18.00,$0.00,134162540173
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/PIUAAOSwyNtiweCr/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134162809415?nordt=true&orig_cvip=true&rt=nc,#175 black kershaw 1025 cinder hinderer design liner lock knife w/bottle opener,"Jul 8, 2022",8.75,0.0,8.75,-6.25,-41.66666666666667,kershaw,15.0,$8.75,$0.00,134162809415
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FtMAAOSwCiJiweUw/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134162831771?nordt=true&orig_cvip=true&rt=nc,#176 brown kershaw emerson 6054brnblk cqc-6k g10 flipper frame lock knife,"Jul 8, 2022",26.0,0.0,26.0,11.0,73.33333333333333,kershaw,15.0,$26.00,$0.00,134162831771
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/DOgAAOSw4bZiswyR/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134163845476?nordt=true&orig_cvip=true&rt=nc,#17 black kershaw 8600 portal zytel handled speedsafe assisted opening knife,"Jul 9, 2022",15.5,0.0,15.5,0.5,3.3333333333333335,kershaw,15.0,$15.50,$0.00,134163845476
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-M4AAOSwS-Viw0sf/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134163898751?nordt=true&orig_cvip=true&rt=nc,#188 black kershaw 2900 li'l zane lockback knife japan,"Jul 9, 2022",6.5,0.0,6.5,-8.5,-56.666666666666664,kershaw,15.0,$6.50,$0.00,134163898751
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IPQAAOSw0XJiYIM5/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134163915234?nordt=true&orig_cvip=true&rt=nc,#190 black g10 kershaw emerson 6034d2 cqc-6k d2 blade flipper frame lock knife,"Jul 9, 2022",30.0,0.0,30.0,15.0,100.0,kershaw,15.0,$30.00,$0.00,134163915234
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IhoAAOSw-JRixDbq/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134164710741?nordt=true&orig_cvip=true&rt=nc,#195 gray kershaw 3650gryblk volt ii speedsafe assisted serrated linerlock knife,"Jul 10, 2022",12.5,0.0,12.5,-2.5,-16.666666666666664,kershaw,15.0,$12.50,$0.00,134164710741
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mSAAAOSwSZJiu6G8/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134165449710?nordt=true&orig_cvip=true&rt=nc,kershaw 1776grybw link pocket knife assisted plain blade liner lock   usa - c03,"Jul 24, 2022",25.0,6.0,31.0,16.0,106.66666666666667,kershaw,15.0,$25.00,$6.00,134165449710
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bY4AAOSwsCNiu6Lj/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134165449712?nordt=true&orig_cvip=true&rt=nc,kershaw 1336wm knife black speedsafe - c03,"Aug 8, 2022",14.99,6.0,20.990000000000002,5.990000000000002,39.93333333333335,kershaw,15.0,$14.99,$6.00,134165449712
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/p4QAAOSwTIliu6c5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134165449719?nordt=true&orig_cvip=true&rt=nc,kershaw amplitude 3870 pocket knife  - trico - c03,"Aug 1, 2022",11.0,6.0,17.0,2.0,13.333333333333334,kershaw,15.0,$11.00,$6.00,134165449719
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/K18AAOSwCD1ixXfd/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134165690424?nordt=true&orig_cvip=true&rt=nc,#211 black kershaw 1605st clash serrated assisted opening liner lock knife,"Jul 11, 2022",15.5,0.0,15.5,0.5,3.3333333333333335,kershaw,15.0,$15.50,$0.00,134165690424
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/944AAOSw~WJixXk7/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134165698361?nordt=true&orig_cvip=true&rt=nc,#213 black kershaw 1730bwh3 zing speedsafe assisted liner lock knife,"Jul 11, 2022",14.5,0.0,14.5,-0.5,-3.3333333333333335,kershaw,15.0,$14.50,$0.00,134165698361
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4rAAAOSwHRViuJiK/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134165746623?nordt=true&orig_cvip=true&rt=nc,kershaw - vapor iii 1655 folding pocket knife,"Aug 8, 2022",18.9,5.4,24.299999999999997,9.299999999999997,61.99999999999998,kershaw,15.0,$18.90,$5.40,134165746623
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/TFAAAOSwo9dixyrp/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134166938465?nordt=true&orig_cvip=true&rt=nc,#225 kershaw al-mar design 2335 am-3 g10 speedsafe assisted frame lock knife,"Jul 12, 2022",21.49,0.0,21.49,6.489999999999998,43.26666666666666,kershaw,15.0,$21.49,$0.00,134166938465
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-MkAAOSwWlNixzgb/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134166974248?nordt=true&orig_cvip=true&rt=nc,#237 black kershaw 8700 shuffle linerlock knife w/opener,"Jul 12, 2022",10.5,0.0,10.5,-4.5,-30.0,kershaw,15.0,$10.50,$0.00,134166974248
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/QQUAAOSwmqVixw6A/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134167241686?nordt=true&orig_cvip=true&rt=nc,snap on  90 th anniversary edition 1660ss9o kershaw knife speedsafe made in usa,"Jul 7, 2022",40.0,4.7,44.7,29.700000000000003,198.00000000000003,kershaw,15.0,$40.00,$4.70,134167241686
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6uIAAOSwv41iyHZF/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134167729715?nordt=true&orig_cvip=true&rt=nc,#242 black kershaw 8750tblkbw tanto shuffle linerlock knife w/bottle opener,"Jul 13, 2022",14.03,0.0,14.03,-0.9700000000000006,-6.46666666666667,kershaw,15.0,$14.03,$0.00,134167729715
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/zy4AAOSwlptiyO0k/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134168029502?nordt=true&orig_cvip=true&rt=nc,kershaw shuffle  stonewash bottle opener screwdriver knife 8700,"Jul 13, 2022",5.54,4.7,10.24,-4.76,-31.73333333333333,kershaw,15.0,$5.54,$4.70,134168029502
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BQ4AAOSwDZViyg3I/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134168722691?nordt=true&orig_cvip=true&rt=nc,kershaw knife 1980st blade pocket knife - ca621,"Jul 14, 2022",6.38,4.8,11.18,-3.8200000000000003,-25.466666666666672,kershaw,15.0,$6.38,$4.80,134168722691
