Image,Field4,price_in_US,shipping_,title,date_sold,shipping_cost
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$162.08,$0.00,1970's Case XX 2 Blade Pocket Knife 079 Genuine MOTHER OF PEARL Handles Made/USA,"Jan 18, 2022",$5.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$50.00,$0.00,casexx pocket knife tear drop ,"Jan 18, 2022",$5.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$85.00,$0.00,2000 Case XX BARLOW Pocket Knife 52009 1/2 SS GENUINE STAG Handles Made In USA ,"Jan 18, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$46.00,$0.00,2007 Case XX USA Medium Stockman Knife 6318 SS BURNT SUGAR Jig Bone Made In USA,"Jan 18, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$46.00,$0.00,Case XX 6227 Red Knife,"Jan 18, 2022",$3.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$69.00,$0.00,CASE XX  62009 1/2 Barlow Knife 4 dot (Some signs of wear - No box),"Jan 18, 2022",$9.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$82.00,$0.00,1999 Case XX USA JOHN DEERE Trapper Knife 6254 SS Smooth GREEN Bone Made In USA ,"Jan 18, 2022",$5.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.50,$0.00,"CASE XX, 6220 Peanut, Vintage 2-Blade Pocket Knife","Jan 18, 2022",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$82.90,$0.00,2000 Case XX Russlock Knife 61953L SS PITCH BLACK Jig Bone Handles Made In USA ,"Jan 18, 2022",$3.02
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$37.00,$0.00,2002 Case XX BASS PRO SHOPS Med. Stockman Knife 6318 SS BURNT AMBER Jig Bone USA,"Jan 18, 2022",$1.34
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$117.50,$0.00,Case XX Pocket Knife Texas Lockhorn,"Jan 18, 2022",$9.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$67.00,$0.00,2001 Case XX Trapper Knife 6254 SS BLUE ROGERS CORN COB Jig Bone Made In USA  ,"Jan 18, 2022",$2.44
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$58.07,$0.00,2004 Case XX Russlock Knife 61953L SS BLUE ROGERS CORN COB Jig Bone Made In USA ,"Jan 18, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.07,$0.00,2013 Case XX SLIMLINE TRAPPER Knife 61048 SS NAVY BLUE Jig Delrin Handles USA,"Jan 18, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$43.00,$0.00,2001 Case XX USA Tiny Texas Toothpick Knife 610096 SS GREEN Jig Bone Made In USA,"Jan 18, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$71.26,$0.00,1991 Case XX ATLANTA BRAVES NATIONAL LEAGUE CHAMPS Trapper Knife Jig Bone USA  ,"Jan 18, 2022",$9.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$40.00,$0.00,Vintage 80s CASE XX USA LOCKBACK KNIFE  59L SS 19 BFD PA 88 Leather Sheath USA,"Jan 18, 2022",$9.85
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$38.00,$0.00,Case XX Trapper 6254 SS Pocket Knife,"Jan 18, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$20.00,$0.00,"CASE XX Knife, 1980 to 1989 6 DOT Square Bolster, Brown WHITTLER #62033 ","Jan 19, 2022",$4.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$26.00,$0.00,Case XX Medium Jack Knife 22087SS,"Jan 19, 2022",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$64.00,$0.00,Case XX Brown Jigged Wood Serated Folding Hunter Knife Vintage 1988,"Jan 19, 2022",$5.90
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$38.01,$0.00,Case XX – Stockman Knife – 6318SS – CRCC Safety Award,"Jan 19, 2022",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$36.21,$0.00,Case XX – Canoe Knife – 62131SS – CRCC Safety Award,"Jan 19, 2022",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$99.00,$0.00,Case XX Knife Limited Edition Razor 62005 Raz SS Item No 05978,"Jan 19, 2022",$7.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$38.24,$0.00,Case XX 3318 SHSP Yellow Stockman 3 Blade Folding Pocket Knife ,"Jan 19, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$47.00,$0.00,Case XX Pocket Worn Carib. Blue Tiny Muskrat 2 Blade Pocket Knife LOT JA,"Jan 19, 2022",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$159.99,$0.00,RARE Case XX 1951 Ford Pickup Truck & Tire Rack  6225 1/2 Coke Pocket Knife ERTL,"Jan 19, 2022",$12.75
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$100.00,$0.00,Case Knife USA Boy Scout 3 Piece Hobo Caramel 6354HB SS LOT JA,"Jan 19, 2022",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$60.07,$0.00,"Case XX 2-Blade Pocket Knife, Yellow Handle, 32087 LOT JA","Jan 19, 2022",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$49.00,$0.00,CASE XX TOM HART MINI HUNTER 62165 TH SS TWO BLADE KNIFE RED SHIELD LOT JA,"Jan 19, 2022",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$63.07,$0.00,CASE XX USA 2002 Pocket Worn Old Red Bone 62156 SS Tuxedo Knife LOT JA,"Jan 19, 2022",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$12.27,$0.00,Case single blade 1920-1940 knife Parts/ Repair Poor Condition,"Jan 19, 2022",$5.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$25.00,$0.00,Case XX 6318HP small 3-blade Pocket Knife,"Jan 19, 2022",$4.65
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$12.50,$0.00,Case single blade 1920-1940 knife Parts/ Repair Poor Condition,"Jan 19, 2022",$5.25
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$57.00,$0.00,2000 Case xx Trapper Pocket Knife USA 6254 SS White Bone Handle Never Used,"Jan 19, 2022",$6.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$28.23,$0.00,CASEXX SALUTE TO FREEMASONRY TIN AND 6347SS STOCKMAN POCKET KNIFE,"Jan 19, 2022",$9.10
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$59.00,$0.00, CASE XX MAGICIANS RED/GREEN TINY MUSKRAT KNIFE  ,"Jan 19, 2022",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$41.00,$0.00,Original 2004 Case XX Unused 2 Blade Folding Knife Etched Advertising ,"Jan 19, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$25.00,$0.00,Case XX 63047 3 Blade Pocket Knife,"Jan 19, 2022",$4.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$44.99,$0.00,Case XX 31749L CV Copperhead Lockback Pocket Knife USA,"Jan 19, 2022",$4.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$14.95,$0.00,"Vintage CASE 2138 6 Dot 1974 SODBUSTER Large Folding Knife For REPAIR 4 5/8""","Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$30.95,$0.00,"Vintage CASE XX Large 5 1/4"" Folding Knife For REPAIR Stag Bone Handle","Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$62.00,$0.00,Case XX Tony Bose 61117 CV Chestnut Bone Sway Back Jack knife,"Jan 19, 2022",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$37.99,$0.00,Case XX 2 Blade Pocket Knife 03244,"Jan 19, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$80.00,$0.00,"1986 CASExx & SONS W6254 JOHN WAYNE ""THE DUKE"" POCKET KNIFE SPECIAL EDITION- #54","Jan 19, 2022",$10.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$34.00,$0.00,2005 Case XX USA 3254 CV Large Yellow Handle Trapper Knife,"Jan 19, 2022",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.95,$0.00,Vintage Japan Stag Bone Handle Stainless Spoon Fork Hobo Folding Knife Nice!,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.00,$0.00,1995 Case XX USA 6318 Autumn Bone Stockman Knife. ,"Jan 19, 2022",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$71.00,$0.00,"Vintage Case XX 6332 Bone Stockman Knife 1973, 7 dot","Jan 19, 2022",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$9.95,$0.00,"CASE XX 1987 ""75th ANNIVERSARY AUTO AUTOMATION"" LOCKBACK KNIFE 41059 L  SSP ","Jan 19, 2022",$6.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$97.53,$0.00,2001 Case XX AMERICAN RED CROSS DOCTOR'S KNIFE 6285 SS ROGERS NATURAL Jig Bone,"Jan 19, 2022",$9.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$179.50,$0.00,1989 CASE XX TESTED CENTENNIAL COKE BOTTLE Knife 5225 1/2 SS GENUINE STAG USA ,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$58.00,$0.00,2015 Case XX TONY BOSE TEAR DROP JACK Knife TB6.51028 BONE STAG Handles Made/USA,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$56.88,$0.00,1977 Case XX USA Lockback Folding Knife 61051 LSSP Brown Jigged WOOD Made In USA,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$71.00,$0.00,2000 Case XX LIMITED EDITION 1 of 2500 MINI COPPERLOCK Knife Smooth RED Bone USA,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$96.00,$0.00,2009 CASE XX POCKET HUNTER Knife 61165 T.H.SS EMERALD GREEN Bone & SCRIPT Shield,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$49.02,$0.00,2001 Case XX Medium Stockman Knife 6318 SS POCKET WORN OLD RED Jig Bone Made/USA,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$7.50,$0.00,5 Case XX Red Replacement Knife Boxes for Case XX Pocket Knife / Knives,"Jan 19, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$26.00,$0.00,Case XX 5 Dot Pocket Knife 6220 SS 2 Blade Peanut,"Jan 19, 2022",$7.90
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$150.00,$0.00,USED CASE XX 611 1/2 BONE RED SHIELD CHEETAH CUB POCKET KNIFE,"Jan 19, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$40.00,$0.00,Case XX P158 LSSP Mako Lockback Pocket Knife used,"Jan 20, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$11.50,$0.00,Case XX  USA 059L SSP Black Folding Single Blade Pocket Knife ,"Jan 20, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$71.00,$0.00,CASE XX -- CARPENTERS WHITTLER -- KNIFE -- STAG?? -- VINTAGE,"Jan 20, 2022",$9.10
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$50.00,$0.00, CASE XX G6225 1/2  2 BLADE SMALL COKE BOTT GREEN JIGGED BONE HANDLES 1987 KNIFE,"Jan 20, 2022",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$49.99,$0.00,Case XX Yellow Peanut Pocket Knife- Psalms 23:1 - USA 3220 SS ,"Jan 20, 2022",$9.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$37.50,$0.00, CASE XX MUSKRAT 2 BLADE JIGGED BROWN BONE HANDLES KNIFE,"Jan 20, 2022",$4.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$40.35,$0.00,Case XX USA 6344 Blue Bone Jr Premium Stockman Knife Knives Pocket Vintage,"Jan 20, 2022",$4.65
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$102.50,$0.00,Case XX Knife 2 Blade 82063 SS Item No 00811 with Box,"Jan 20, 2022",$7.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$76.00,$0.00,Case Knife John Deere Med Stockman Yellow 6318 SS Item No 05802 with Box,"Jan 20, 2022",$7.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$117.50,$0.00,Case Knife XX Select Copperlock Tortoise TO1549L SS with Box Item No 02455,"Jan 20, 2022",$7.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$75.00,$0.00,1988 Case XX Stag Jack Knife 52032,"Jan 20, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$27.00,$0.00,CASE XX USA 2137 SOD BUSTER JR ETCH FOLDING HUNTER SURVIVAL KNIFE KNIVES VINTAGE,"Jan 20, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$14.00,$0.00,CASE XX USA 225 L SS Pocket Knife  Camo Handle Lockback,"Jan 20, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$76.99,$0.00,CASE XX USA 6318 GATOR BACK OLIVE BONE MINT IN BOX STOCKMAN KNIFE,"Jan 20, 2022",$9.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$113.50,$0.00,Case XX 2018 Crimson Bone Doctors Knife Ladder Damascus Pattern # 6285 SSP DAM,"Jan 20, 2022",$4.89
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.00,$0.00,Used 1976 CASE XX USA 2 BLADE TRAPPER KNIFE 6254 vintage,"Jan 20, 2022",$5.10
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$45.00,$0.00,Case XX Stockman 6318 Pocket Knife Red Bone Handles 1995,"Jan 20, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$76.51,$0.00,Case XX Peanut Pocket Knife 6220 1/2 Pocket Worn Bone Handles 1999,"Jan 20, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$59.95,$0.00,Case XX 6275 SP ~ Rogers Bone ~ Made In 1987 ~ Moose ~ NICE USED KNIFE ~    ,"Jan 20, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$68.01,$0.00,Case XX Copperlock 61549L Pocket Knife Jigged Bone Handles 1998,"Jan 20, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$117.50,$0.00,Case XX Medium Congress 64052 Bone Handle Pocket Knife 2002,"Jan 20, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$36.00,$0.00,Case XX 6254 SS Natural Bone Trapper Knife,"Jan 20, 2022",$5.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$31.00,$0.00,Case XX 6254 SS Blue Bone Trapper Knife,"Jan 20, 2022",$5.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$102.50,$0.00,Case XX Small Cigar Knife 62055 Pocket Knife Bone Handles 1978,"Jan 20, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$49.07,$0.00,Case XX Tested Russlock Stag 61953 L Pocket Knife,"Jan 20, 2022",$5.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$69.00,$0.00,Case XX Trapper Pocket Knife 6254 Cranberry Bone Handles 2000,"Jan 20, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$105.08,$0.00,Case XX Coke Bottle Pocket Knife 25 1/2 Jigged Handles 1980,"Jan 20, 2022",$8.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$39.00,$0.00,CASE XX 10254 TRAPPER POCKET KNIFE PATRIOTIC KIRINITE,"Jan 20, 2022",$5.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$34.00,$0.00,Case XX 3254 Vintage knife!!!,"Jan 20, 2022",$5.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$101.00,$0.00,Vintage 1992 Case XX 6254 Trapper Pocket Knife Bone Handle,"Jan 20, 2022",$4.60
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$64.51,$0.00,CASE XX TRAPPER 1984 BOLD CITY KNIFE  CLUB  38 YEARS YOUNG !!!,"Jan 20, 2022",$5.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$33.99,$0.00,CASE XX KNIFE 6207 BONE MINI TRAPPER  2 BLADE USED 2001 ,"Jan 20, 2022",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$25.00,$0.00,case xx jack knife 6292 ,"Jan 20, 2022",$7.53
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$64.95,$0.00,"VINTAGE CASE XX USA 6265-SAB 2-BLADE LARGE FOLDING KNIFE, VERY GOOD OVERALL!","Jan 20, 2022",$4.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$85.00,$0.00,CASE XX 1979 One  Dot 6347 HP Tested XX Razor Edge Stockman Bone Knife,"Jan 20, 2022",$9.85
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$60.00,$0.00,USED CASE XX MAGENTA PINK  BONE POCKET KNIFE SMALL STOCKMAN 6333,"Jan 20, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$58.00,$0.00,VINTAGE CASE XX USA 6285 SAB 2-BLADE LARGE FOLDING JACK KNIFE NR!,"Jan 20, 2022",$3.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$30.00,$0.00,Case XX 6 Dot 1974 Derlin 62042 Small Half Comgress Knife,"Jan 20, 2022",$10.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$60.00,$0.00,Case XX U.S.A. TB 6339SS 2001 Tony Bose Sowbelly Knife,"Jan 21, 2022",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$18.95,$0.00,Empty Case XX Orange Box from the 1970s Pumpkin 52027 SSP No Stag Knife ,"Jan 21, 2022",$2.75
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$19.95,$0.00,Empty Case XX Orange Box from the 1970s Pumpkin SR 6347 1/2 No Red Bone Knife ,"Jan 21, 2022",$2.75
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$54.00,$0.00,CASE XX G137 SODBUSTER GREEN HANDLE KENTUCKY BICENTENNIAL FOLDING KNIFE,"Jan 21, 2022",$9.85
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$65.00,$0.00,CASE XX 9 DOT 1981 PRETTY BONE TRAPPER KNIFE 6254 NEAR Mint,"Jan 21, 2022",$10.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$149.99,$0.00,VINTAGE'80 CASE XX 5275 STAG 75TH ANNV JUMBO MOOSE TEXAS STOCKMAN MUSKRAT KNIFE,"Jan 21, 2022",$5.25
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$39.00,$0.00,Case XX – Case 2008 Christmas Trapper Knife – 4254SS – CRCC Safety Award,"Jan 21, 2022",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$65.00,$0.00,Case XX 6254 Trapper knife  Worm Groove Red bone handles very nice,"Jan 21, 2022",$9.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$95.00,$0.00,CASE XX 62131 CANOE POCKET KNIFE ,"Jan 21, 2022",$5.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$100.00,$0.00,2007 CASE XX- Orange Bengal Tiger Striped Bone Tiny Toothpick Knife- 2 Blade,"Jan 21, 2022",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$45.00,$0.00, CASE XX 62032 CV Amber Bone Texas Jack Trapper Folding Pocket Knife USA ,"Jan 21, 2022",$5.15
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$122.00,$0.00,CASE XX 62009 2 BLADE BARLOW RED BONE SAWCUT HANDLE 1940-1964 KNIFE ,"Jan 21, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.00,$0.00,Vintage CASE XX SS 5 Dot 61048 SS Slimline Trapper Folding Pocket Knife Made USA,"Jan 21, 2022",$5.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$120.00,$0.00,Case XX Copperlock Pocket Knife 51549L Stag 1987,"Jan 21, 2022",$4.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$51.00,$0.00,1979 Casexx 6201 R Pen Knife With Bail,"Jan 21, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$64.99,$0.00,1985 Case XX NKCA Club Green Bone 5 Dot Dogleg Trapper Pocket Knife 66240 SPSS,"Jan 21, 2022",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$25.00,$0.00,Casexx 2012 22087ss Smoth Black Jack Knife,"Jan 21, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$15.50,$0.00,Vintage Case XX Stainless M279 2 blade Equal End Pocket Knife,"Jan 21, 2022",$6.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$24.95,$0.00,Vintage Case XX 6233 Pocket Knife 2 Blade ,"Jan 21, 2022",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$130.00,$0.00,CASE XX 3207 2 BLADE CUSTOM SERIES MODEL 111 EXOTIC HANDLES KNIFE,"Jan 21, 2022",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$65.00,$0.00,"Friendship Seven Commemorative Case XX Knife, Limited Edition, SS Trapper #6254","Jan 21, 2022",$5.25
