Image,date_sold,title,price_in_US,shipping_cost,converted_price,profit,ROI,brand,cost,url,price,shipping,itemID
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/CO4AAOSwvYhi5DQE/$_32.JPG?set_id=880000500F,"Aug 5, 2022","spyderco knife, black, delica flat ground. barely used",61.0,4.8,65.8,35.8,119.33333333333331,spyderco,30.0,https://www.ebay.com/itm/265803359918?nordt=true&orig_cvip=true&rt=nc,$61.00,$4.80,265803359918
https://i.ebayimg.com/00/s/ODkyWDE0OTQ=/z/aw8AAOSw0Ohi5Uc7/$_57.JPG?set_id=8800005007,"Aug 4, 2022",spyderco delica 4 emerson wave seki-city japan vg-10 knife  knives wow!!,76.0,3.99,79.99,49.989999999999995,166.63333333333333,spyderco,30.0,https://www.ebay.com/itm/265804512765?nordt=true&orig_cvip=true&rt=nc,$76.00,$3.99,265804512765
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jDkAAOSwz8pi5ak6/$_57.JPG?set_id=8800005007,"Aug 6, 2022",spyderco baby goddard pocket knife,67.0,0.0,67.0,37.0,123.33333333333334,spyderco,30.0,https://www.ebay.com/itm/265804984920?nordt=true&orig_cvip=true&rt=nc,$67.00,$0.00,265804984920
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/QxcAAOSwUU9i5cHZ/$_12.JPG?set_id=880000500F,"Jul 31, 2022",spyderco assist salt folding knife - yellow (c79psyl),60.0,5.2,65.2,35.2,117.33333333333333,spyderco,30.0,https://www.ebay.com/itm/265805102521?nordt=true&orig_cvip=true&rt=nc,$60.00,$5.20,265805102521
https://i.ebayimg.com/00/s/MTU4Nlg5MjY=/z/K8MAAOSwPM1i5uW8/$_57.PNG?set_id=8800005007,"Jul 31, 2022",spyderco para 3 folding knife,110.0,7.95,117.95,87.95,293.1666666666667,spyderco,30.0,https://www.ebay.com/itm/265806578638?nordt=true&orig_cvip=true&rt=nc,$110.00,$7.95,265806578638
https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/F1YAAOSwFxZi6hxC/$_57.JPG?set_id=8800005007,"Aug 13, 2022",spyderco paramilitary 2 arctic storm fat carbon scales smkw exclusive (no knife),74.0,12.0,86.0,56.0,186.66666666666666,spyderco,30.0,https://www.ebay.com/itm/265810849871?nordt=true&orig_cvip=true&rt=nc,$74.00,$12.00,265810849871
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kTcAAOSwUU9i7Wcj/$_12.JPG?set_id=880000500F,"Aug 26, 2022",spyderco para military 2 arctic storm carbon fiber cpm m4 complete pocket knife,240.0,5.85,245.85,215.85,719.4999999999999,spyderco,30.0,https://www.ebay.com/itm/265815472400?nordt=true&orig_cvip=true&rt=nc,$240.00,$5.85,265815472400
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nn4AAOSw~1xi7xMZ/$_57.PNG?set_id=880000500F,"Aug 13, 2022",spyderco manix 2 lightweight knife c101pbl2,92.0,6.25,98.25,68.25,227.5,spyderco,30.0,https://www.ebay.com/itm/265817573712?nordt=true&orig_cvip=true&rt=nc,$92.00,$6.25,265817573712
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/DB4AAOSw7-Ji1f3W/$_12.JPG?set_id=880000500F,"Aug 8, 2022",spyderco para 3 lightweight black frn handle cts bd1n carbon steel c223pbk,89.0,0.0,89.0,59.0,196.66666666666666,spyderco,30.0,https://www.ebay.com/itm/265820803858?nordt=true&orig_cvip=true&rt=nc,$89.00,$0.00,265820803858
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/s9oAAOSw32Ri88Sy/$_12.JPG?set_id=880000500F,"Aug 17, 2022",spyderco delica 4 knife joy exclusive 20cv titanium clip barely used steel blue,88.0,4.75,92.75,62.75,209.16666666666669,spyderco,30.0,https://www.ebay.com/itm/265823737519?nordt=true&orig_cvip=true&rt=nc,$88.00,$4.75,265823737519
https://i.ebayimg.com/00/s/MTA1N1gxNTc1/z/T30AAOSwj29i9FRd/$_57.JPG?set_id=8800005007,"Aug 19, 2022",spyderco kopa cocobolo pocket folding knife discontinued plain edge,180.0,5.3,185.3,155.3,517.6666666666666,spyderco,30.0,https://www.ebay.com/itm/265824512424?nordt=true&orig_cvip=true&rt=nc,$180.00,$5.30,265824512424
