Image,date_sold_x,title_x,price_in_US,shipping_cost,converted_price,profit,ROI,brand,cost,url,title_y,date_sold_y,price,shipping,itemID
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hmUAAOSwJYhi0hCM/$_32.JPG?set_id=880000500F,"Jul 18, 2022",benchmade 940-2 osbourne s30v g10 black handle axis reverse tanto s30vbenchmade 940-2 osbourne s30v g10 black handle axis reverse tanto s30v,149.0,6.25,155.25,110.25,245.00000000000003,benchmade,45.0,https://www.ebay.com/itm/144647555002?nordt=true&orig_cvip=true&rt=nc,benchmade 940-2 osbourne s30v g10 black handle axis reverse tanto s30v,"Jul 18, 2022",$149.00,$6.25,144647555002
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Kx4AAOSw1wFi1sfl/$_12.JPG?set_id=880000500F,"Jul 20, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,71.0,4.8,75.8,30.8,68.44444444444444,benchmade,45.0,https://www.ebay.com/itm/144675000256?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 9, 2022",$76.00,$4.80,144675000256
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Kx4AAOSw1wFi1sfl/$_12.JPG?set_id=880000500F,"Jul 20, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,71.0,4.8,75.8,30.8,68.44444444444444,benchmade,45.0,https://www.ebay.com/itm/144651736797?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 20, 2022",$71.00,$4.80,144651736797
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Kx4AAOSw1wFi1sfl/$_12.JPG?set_id=880000500F,"Aug 9, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.0,4.8,80.8,35.8,79.55555555555554,benchmade,45.0,https://www.ebay.com/itm/144675000256?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 9, 2022",$76.00,$4.80,144675000256
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Kx4AAOSw1wFi1sfl/$_12.JPG?set_id=880000500F,"Aug 9, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.0,4.8,80.8,35.8,79.55555555555554,benchmade,45.0,https://www.ebay.com/itm/144651736797?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 20, 2022",$71.00,$4.80,144651736797
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pcQAAOSwOT9i12Cu/$_32.JPG?set_id=880000500F,"Jul 26, 2022",benchmade 535gry-1 ambidextrous foldable pocket knife - greenbenchmade 535gry-1 ambidextrous foldable pocket knife - green,115.5,7.5,123.0,78.0,173.33333333333337,benchmade,45.0,https://www.ebay.com/itm/144652304799?nordt=true&orig_cvip=true&rt=nc,benchmade 535gry-1 ambidextrous foldable pocket knife - green,"Jul 26, 2022",$115.50,$7.50,144652304799
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Jul 23, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.77,4.6,81.36999999999998,36.36999999999999,80.82222222222221,benchmade,45.0,https://www.ebay.com/itm/144673696980?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 8, 2022",$73.00,$4.70,144673696980
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Jul 23, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.77,4.6,81.36999999999998,36.36999999999999,80.82222222222221,benchmade,45.0,https://www.ebay.com/itm/144670270925?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 5, 2022",$80.03,$5.00,144670270925
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Jul 23, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.77,4.6,81.36999999999998,36.36999999999999,80.82222222222221,benchmade,45.0,https://www.ebay.com/itm/144655786095?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 23, 2022",$76.77,$4.60,144655786095
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Aug 5, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,80.03,5.0,85.03,40.03,88.95555555555555,benchmade,45.0,https://www.ebay.com/itm/144673696980?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 8, 2022",$73.00,$4.70,144673696980
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Aug 5, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,80.03,5.0,85.03,40.03,88.95555555555555,benchmade,45.0,https://www.ebay.com/itm/144670270925?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 5, 2022",$80.03,$5.00,144670270925
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Aug 5, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,80.03,5.0,85.03,40.03,88.95555555555555,benchmade,45.0,https://www.ebay.com/itm/144655786095?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 23, 2022",$76.77,$4.60,144655786095
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Aug 8, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,73.0,4.7,77.7,32.7,72.66666666666667,benchmade,45.0,https://www.ebay.com/itm/144673696980?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 8, 2022",$73.00,$4.70,144673696980
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Aug 8, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,73.0,4.7,77.7,32.7,72.66666666666667,benchmade,45.0,https://www.ebay.com/itm/144670270925?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 5, 2022",$80.03,$5.00,144670270925
https://i.ebayimg.com/00/s/MTU0N1g1MjE=/z/Xp8AAOSw~Kxi20U3/$_12.JPG?set_id=880000500F,"Aug 8, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,73.0,4.7,77.7,32.7,72.66666666666667,benchmade,45.0,https://www.ebay.com/itm/144655786095?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 23, 2022",$76.77,$4.60,144655786095
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ePYAAOSwArFi3Dt8/$_57.JPG?set_id=880000500F,"Jul 31, 2022",benchmade griptilian 556 gray folding pocket knife usabenchmade griptilian 556 gray folding pocket knife usa,95.0,4.0,99.0,54.0,120.0,benchmade,45.0,https://www.ebay.com/itm/144656488857?nordt=true&orig_cvip=true&rt=nc,benchmade griptilian 556 gray folding pocket knife usa,"Jul 31, 2022",$95.00,$4.00,144656488857
https://i.ebayimg.com/00/s/MTQwNFg5MDI=/z/bNEAAOSwZ5li3LGr/$_12.JPG?set_id=880000500F,"Aug 21, 2022",collectible benchmade u.s.a. emerson cqc7 knife | mint condition |collectible benchmade u.s.a. emerson cqc7 knife | mint condition |,289.99,5.2,295.19,250.19,555.9777777777778,benchmade,45.0,https://www.ebay.com/itm/144656868624?nordt=true&orig_cvip=true&rt=nc,collectible benchmade u.s.a. emerson cqc7 knife | mint condition |,"Aug 20, 2022",$289.99,$5.20,144656868624
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/g0EAAOSwFnVi3wvR/$_12.JPG?set_id=880000500F,"Aug 1, 2022",benchmade valet 485 folding pocket knife discontinued g10 axis lock used w boxbenchmade valet 485 folding pocket knife discontinued g10 axis lock used w box,201.01,5.4,206.41,161.41,358.68888888888887,benchmade,45.0,https://www.ebay.com/itm/144658525229?nordt=true&orig_cvip=true&rt=nc,benchmade valet 485 folding pocket knife discontinued g10 axis lock used w box,"Aug 1, 2022",$201.01,$5.40,144658525229
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Jul 29, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,63.0,4.7,67.7,22.700000000000006,50.44444444444446,benchmade,45.0,https://www.ebay.com/itm/144666341112?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 2, 2022",$67.00,$5.00,144666341112
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Jul 29, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,63.0,4.7,67.7,22.700000000000006,50.44444444444446,benchmade,45.0,https://www.ebay.com/itm/144663887301?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 31, 2022",$76.00,$5.00,144663887301
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Jul 29, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,63.0,4.7,67.7,22.700000000000006,50.44444444444446,benchmade,45.0,https://www.ebay.com/itm/144661346006?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 29, 2022",$63.00,$4.70,144661346006
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Jul 31, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.0,5.0,81.0,36.0,80.0,benchmade,45.0,https://www.ebay.com/itm/144666341112?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 2, 2022",$67.00,$5.00,144666341112
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Jul 31, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.0,5.0,81.0,36.0,80.0,benchmade,45.0,https://www.ebay.com/itm/144663887301?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 31, 2022",$76.00,$5.00,144663887301
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Jul 31, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,76.0,5.0,81.0,36.0,80.0,benchmade,45.0,https://www.ebay.com/itm/144661346006?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 29, 2022",$63.00,$4.70,144661346006
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Aug 2, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,67.0,5.0,72.0,27.0,60.0,benchmade,45.0,https://www.ebay.com/itm/144666341112?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Aug 2, 2022",$67.00,$5.00,144666341112
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Aug 2, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,67.0,5.0,72.0,27.0,60.0,benchmade,45.0,https://www.ebay.com/itm/144663887301?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 31, 2022",$76.00,$5.00,144663887301
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xHQAAOSwFZpi4p0j/$_12.JPG?set_id=880000500F,"Aug 2, 2022",benchmade 556 mini griptilian folding pocket knife 154cmbenchmade 556 mini griptilian folding pocket knife 154cm,67.0,5.0,72.0,27.0,60.0,benchmade,45.0,https://www.ebay.com/itm/144661346006?nordt=true&orig_cvip=true&rt=nc,benchmade 556 mini griptilian folding pocket knife 154cm,"Jul 29, 2022",$63.00,$4.70,144661346006
https://i.ebayimg.com/00/s/OTEzWDEyMDA=/z/UkUAAOSwOh5izxV3/$_57.PNG?set_id=880000500F,"Aug 4, 2022",benchmade mini bugout 533bk-1  s30v custom pocket knife folding rogue bladeworksbenchmade mini bugout 533bk-1  s30v custom pocket knife folding rogue bladeworks,180.0,3.5,183.5,138.5,307.77777777777777,benchmade,45.0,https://www.ebay.com/itm/144661492404?nordt=true&orig_cvip=true&rt=nc,benchmade mini bugout 533bk-1  s30v custom pocket knife folding rogue bladeworks,"Aug 4, 2022",$180.00,$3.50,144661492404
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YT0AAOSw6lRi4wS5/$_57.JPG?set_id=880000500F,"Aug 7, 2022",benchmade 480 shoki nak-lok nakamura m390 carbon fiber folding pocket knife usabenchmade 480 shoki nak-lok nakamura m390 carbon fiber folding pocket knife usa,203.5,8.0,211.5,166.5,370.0,benchmade,45.0,https://www.ebay.com/itm/144704066609?nordt=true&orig_cvip=true&rt=nc,benchmade 480 shoki nak-lok nakamura m390 carbon fiber folding pocket knife usa,"Sep 18, 2022",$182.50,$8.00,144704066609
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YT0AAOSw6lRi4wS5/$_57.JPG?set_id=880000500F,"Aug 7, 2022",benchmade 480 shoki nak-lok nakamura m390 carbon fiber folding pocket knife usabenchmade 480 shoki nak-lok nakamura m390 carbon fiber folding pocket knife usa,203.5,8.0,211.5,166.5,370.0,benchmade,45.0,https://www.ebay.com/itm/144661770415?nordt=true&orig_cvip=true&rt=nc,benchmade 480 shoki nak-lok nakamura m390 carbon fiber folding pocket knife usa,"Aug 7, 2022",$203.50,$8.00,144661770415
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mMQAAOSwoSxi4wfT/$_57.JPG?set_id=880000500F,"Aug 7, 2022",benchmade bugout 535 s30v carbon fiber folding pocket knife usabenchmade bugout 535 s30v carbon fiber folding pocket knife usa,213.5,8.0,221.5,176.5,392.22222222222223,benchmade,45.0,https://www.ebay.com/itm/144661778129?nordt=true&orig_cvip=true&rt=nc,benchmade bugout 535 s30v carbon fiber folding pocket knife usa,"Aug 7, 2022",$213.50,$8.00,144661778129
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/rtsAAOSwMJli4woV/$_57.JPG?set_id=880000500F,"Aug 7, 2022",benchmade griptilian 551 folding pocket knife usabenchmade griptilian 551 folding pocket knife usa,91.0,4.0,95.0,50.0,111.11111111111113,benchmade,45.0,https://www.ebay.com/itm/144661784751?nordt=true&orig_cvip=true&rt=nc,benchmade griptilian 551 folding pocket knife usa,"Aug 7, 2022",$91.00,$4.00,144661784751
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7QwAAOSwtqJi4ww7/$_57.JPG?set_id=880000500F,"Aug 7, 2022",benchmade 525 mini presidio folding pocket knife usabenchmade 525 mini presidio folding pocket knife usa,87.0,4.0,91.0,46.0,102.2222222222222,benchmade,45.0,https://www.ebay.com/itm/144661797174?nordt=true&orig_cvip=true&rt=nc,benchmade 525 mini presidio folding pocket knife usa,"Aug 7, 2022",$87.00,$4.00,144661797174
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/n6QAAOSw8E9i4w6P/$_57.JPG?set_id=880000500F,"Aug 7, 2022",benchmade bedlam 860 folding pocket knife usabenchmade bedlam 860 folding pocket knife usa,420.0,8.0,428.0,383.0,851.1111111111112,benchmade,45.0,https://www.ebay.com/itm/144661804750?nordt=true&orig_cvip=true&rt=nc,benchmade bedlam 860 folding pocket knife usa,"Aug 7, 2022",$420.00,$8.00,144661804750
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mEUAAOSw3dFi40j6/$_57.JPG?set_id=8800005007,"Aug 4, 2022",benchmade proper folding knife model 319benchmade proper folding knife model 319,123.5,8.0,131.5,86.5,192.22222222222226,benchmade,45.0,https://www.ebay.com/itm/144662056490?nordt=true&orig_cvip=true&rt=nc,benchmade proper folding knife model 319,"Aug 4, 2022",$123.50,$8.00,144662056490
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/oH0AAOSwk~Bi4-Lv/$_57.JPG?set_id=880000500F,"Aug 7, 2022",benchmade griptilian 556 folding pocket knife usabenchmade griptilian 556 folding pocket knife usa,66.0,4.0,70.0,25.0,55.555555555555564,benchmade,45.0,https://www.ebay.com/itm/144662547211?nordt=true&orig_cvip=true&rt=nc,benchmade griptilian 556 folding pocket knife usa,"Aug 7, 2022",$66.00,$4.00,144662547211
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/fXkAAOSwFlFi7Dm2/$_12.JPG?set_id=880000500F,"Aug 13, 2022","benchmade knife 535 bugout 3.24"" s30v blade black in excellent condition aexxbenchmade knife 535 bugout 3.24"" s30v blade black in excellent condition aexx",119.0,3.79,122.79,77.79,172.86666666666667,benchmade,45.0,https://www.ebay.com/itm/144670128408?nordt=true&orig_cvip=true&rt=nc,"benchmade knife 535 bugout 3.24"" s30v blade black in excellent condition aexx","Aug 13, 2022",$119.00,$3.79,144670128408
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FMIAAOSwss9i7TRb/$_12.JPG?set_id=880000500F,"Aug 8, 2022",benchmade 940-2 osborne reverse tanto blade knife - blackbenchmade 940-2 osborne reverse tanto blade knife - black,127.5,10.0,137.5,92.5,205.55555555555557,benchmade,45.0,https://www.ebay.com/itm/144671098975?nordt=true&orig_cvip=true&rt=nc,benchmade 940-2 osborne reverse tanto blade knife - black,"Aug 8, 2022",$127.50,$10.00,144671098975
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JxQAAOSwwpdi7t1~/$_12.JPG?set_id=880000500F,"Aug 13, 2022",benchmade mel pardue griptilian black 154cm  plain edge blade folding knifebenchmade mel pardue griptilian black 154cm  plain edge blade folding knife,86.0,0.0,86.0,41.0,91.11111111111113,benchmade,45.0,https://www.ebay.com/itm/374212974276?nordt=true&orig_cvip=true&rt=nc,benchmade mel pardue griptilian black 154cm  plain edge blade folding knife mini,"Aug 20, 2022",$71.00,$5.40,374212974276
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JxQAAOSwwpdi7t1~/$_12.JPG?set_id=880000500F,"Aug 13, 2022",benchmade mel pardue griptilian black 154cm  plain edge blade folding knifebenchmade mel pardue griptilian black 154cm  plain edge blade folding knife,86.0,0.0,86.0,41.0,91.11111111111113,benchmade,45.0,https://www.ebay.com/itm/144672586875?nordt=true&orig_cvip=true&rt=nc,benchmade mel pardue griptilian black 154cm  plain edge blade folding knife,"Aug 13, 2022",$86.00,$0.00,144672586875
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JxQAAOSwwpdi7t1~/$_12.JPG?set_id=880000500F,"Aug 20, 2022",benchmade mel pardue griptilian black 154cm  plain edge blade folding knife minibenchmade mel pardue griptilian black 154cm  plain edge blade folding knife mini,71.0,5.4,76.4,31.40000000000001,69.7777777777778,benchmade,45.0,https://www.ebay.com/itm/374212974276?nordt=true&orig_cvip=true&rt=nc,benchmade mel pardue griptilian black 154cm  plain edge blade folding knife mini,"Aug 20, 2022",$71.00,$5.40,374212974276
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JxQAAOSwwpdi7t1~/$_12.JPG?set_id=880000500F,"Aug 20, 2022",benchmade mel pardue griptilian black 154cm  plain edge blade folding knife minibenchmade mel pardue griptilian black 154cm  plain edge blade folding knife mini,71.0,5.4,76.4,31.40000000000001,69.7777777777778,benchmade,45.0,https://www.ebay.com/itm/144672586875?nordt=true&orig_cvip=true&rt=nc,benchmade mel pardue griptilian black 154cm  plain edge blade folding knife,"Aug 13, 2022",$86.00,$0.00,144672586875
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YiQAAOSwMEZi778x/$_57.JPG?set_id=880000500F,"Aug 14, 2022",benchmade blackwater gear 16707 pocket knife usa first production run 12/250benchmade blackwater gear 16707 pocket knife usa first production run 12/250,142.5,4.0,146.5,101.5,225.55555555555557,benchmade,45.0,https://www.ebay.com/itm/144673318460?nordt=true&orig_cvip=true&rt=nc,benchmade blackwater gear 16707 pocket knife usa first production run 12/250,"Aug 14, 2022",$142.50,$4.00,144673318460
https://i.ebayimg.com/00/s/NzcxWDE1OTM=/z/m~EAAOSwoTRi79g1/$_12.JPG?set_id=880000500F,"Aug 7, 2022",benchmade 535 ambidextrous foldable pocket knife - green - no boxbenchmade 535 ambidextrous foldable pocket knife - green - no box,85.0,5.2,90.2,45.2,100.44444444444444,benchmade,45.0,https://www.ebay.com/itm/144673389470?nordt=true&orig_cvip=true&rt=nc,benchmade 535 ambidextrous foldable pocket knife - green - no box,"Aug 7, 2022",$85.00,$5.20,144673389470
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/D8oAAOSwbTdi8TRw/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade bugout 535bk  cpm-20cv blade pocket knifebenchmade bugout 535bk  cpm-20cv blade pocket knife,143.91,0.0,143.91,98.91,219.8,benchmade,45.0,https://www.ebay.com/itm/144674592298?nordt=true&orig_cvip=true&rt=nc,benchmade bugout 535bk  cpm-20cv blade pocket knife,"Aug 13, 2022",$143.91,$0.00,144674592298
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/BRsAAOSwVR1i8TS0/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade knife bugout 535 s30v steel blue handlebenchmade knife bugout 535 s30v steel blue handle,99.77,0.0,99.77,54.77,121.71111111111112,benchmade,45.0,https://www.ebay.com/itm/144674592979?nordt=true&orig_cvip=true&rt=nc,benchmade knife bugout 535 s30v steel blue handle,"Aug 13, 2022",$99.77,$0.00,144674592979
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/094AAOSwuKVi8TT1/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade mini griptilian 556 pocket knife - 154cm blade w/ pouchbenchmade mini griptilian 556 pocket knife - 154cm blade w/ pouch,82.0,0.0,82.0,37.0,82.2222222222222,benchmade,45.0,https://www.ebay.com/itm/144674593451?nordt=true&orig_cvip=true&rt=nc,benchmade mini griptilian 556 pocket knife - 154cm blade w/ pouch,"Aug 13, 2022",$82.00,$0.00,144674593451
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/05EAAOSwVDBi8TVH/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade mini griptilian 556 pocket knife - 154cm blade benchmade mini griptilian 556 pocket knife - 154cm blade,61.0,0.0,61.0,16.0,35.555555555555564,benchmade,45.0,https://www.ebay.com/itm/144674594082?nordt=true&orig_cvip=true&rt=nc,benchmade mini griptilian 556 pocket knife - 154cm blade,"Aug 13, 2022",$61.00,$0.00,144674594082
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xmIAAOSwD1di8TVy/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade mini griptilian 556 pocket knife - 154cm blade benchmade mini griptilian 556 pocket knife - 154cm blade,57.0,0.0,57.0,12.0,26.66666666666667,benchmade,45.0,https://www.ebay.com/itm/144674594362?nordt=true&orig_cvip=true&rt=nc,benchmade mini griptilian 556 pocket knife - 154cm blade,"Aug 13, 2022",$57.00,$0.00,144674594362
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4G8AAOSwFbJi8TXD/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade 551  154cm griptilian folding knifebenchmade 551  154cm griptilian folding knife,82.0,0.0,82.0,37.0,82.2222222222222,benchmade,45.0,https://www.ebay.com/itm/144686657795?nordt=true&orig_cvip=true&rt=nc,benchmade 551  154cm griptilian folding knife,"Aug 24, 2022",$80.00,$0.00,144686657795
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4G8AAOSwFbJi8TXD/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade 551  154cm griptilian folding knifebenchmade 551  154cm griptilian folding knife,82.0,0.0,82.0,37.0,82.2222222222222,benchmade,45.0,https://www.ebay.com/itm/144674595110?nordt=true&orig_cvip=true&rt=nc,benchmade 551  154cm griptilian folding knife,"Aug 13, 2022",$82.00,$0.00,144674595110
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4G8AAOSwFbJi8TXD/$_57.JPG?set_id=8800005007,"Aug 24, 2022",benchmade 551  154cm griptilian folding knifebenchmade 551  154cm griptilian folding knife,80.0,0.0,80.0,35.0,77.7777777777778,benchmade,45.0,https://www.ebay.com/itm/144686657795?nordt=true&orig_cvip=true&rt=nc,benchmade 551  154cm griptilian folding knife,"Aug 24, 2022",$80.00,$0.00,144686657795
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4G8AAOSwFbJi8TXD/$_57.JPG?set_id=8800005007,"Aug 24, 2022",benchmade 551  154cm griptilian folding knifebenchmade 551  154cm griptilian folding knife,80.0,0.0,80.0,35.0,77.7777777777778,benchmade,45.0,https://www.ebay.com/itm/144674595110?nordt=true&orig_cvip=true&rt=nc,benchmade 551  154cm griptilian folding knife,"Aug 13, 2022",$82.00,$0.00,144674595110
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/W0gAAOSwDTJi8TYD/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade osborne design 580 assisted pocket knifebenchmade osborne design 580 assisted pocket knife,96.0,0.0,96.0,51.0,113.33333333333331,benchmade,45.0,https://www.ebay.com/itm/144686657894?nordt=true&orig_cvip=true&rt=nc,benchmade osborne design 580 assisted pocket knife,"Aug 24, 2022",$86.00,$0.00,144686657894
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/W0gAAOSwDTJi8TYD/$_57.JPG?set_id=8800005007,"Aug 13, 2022",benchmade osborne design 580 assisted pocket knifebenchmade osborne design 580 assisted pocket knife,96.0,0.0,96.0,51.0,113.33333333333331,benchmade,45.0,https://www.ebay.com/itm/144674595937?nordt=true&orig_cvip=true&rt=nc,benchmade osborne design 580 assisted pocket knife,"Aug 13, 2022",$96.00,$0.00,144674595937
