Image,url,date_sold,price_in_US,shipping_cost,title,converted_price,profit,ROI,brand,cost
https://i.ebayimg.com/images/g/61gAAOSwj1RjnVb8/s-l1200.jpg,https://www.ebay.com/itm/275599742176?nordt=true&orig_cvip=true&rt=nc,2023-01-06,15.75,10.5,''schrade knife with steel in caseschrade knife with steel in case,26.25,-0.16250000000000142,-0.8125000000000071,case,20.0
https://i.ebayimg.com/images/g/pZMAAOSwjXRjr8cn/s-l1200.jpg,https://www.ebay.com/itm/285093469878?nordt=true&orig_cvip=true&rt=nc,2023-01-06,76.0,9.0,"''case xx bush,clinton,perot, 1992 presidential campaign canoe pocket knife w/ boxcase xx bush,clinton,perot, 1992 presidential campaign canoe pocket knife w/ box",85.0,50.95,254.75000000000003,case,20.0
https://i.ebayimg.com/images/g/SD0AAOSwElljkDpX/s-l1200.jpg,https://www.ebay.com/itm/325455780900?nordt=true&orig_cvip=true&rt=nc,2023-01-06,39.99,4.49,''buck usa 303 cadet pocket knife - imitation pearl handle -  *handle chips*buck usa 303 cadet pocket knife - imitation pearl handle -  *handle chips*,44.480000000000004,15.697600000000001,78.488,case,20.0
https://i.ebayimg.com/images/g/G7sAAOSwWqtjryhQ/s-l1200.jpg,https://www.ebay.com/itm/404082520568?nordt=true&orig_cvip=true&rt=nc,2023-01-06,500.0,9.95,''case stag classic sowbelly knife 1993 mega rare 1 of 31 aaa+ with everything nrcase stag classic sowbelly knife 1993 mega rare 1 of 31 aaa+ with everything nr,509.95,420.6565,2103.2825,case,20.0
https://i.ebayimg.com/images/g/7QcAAOSwVoNjMP9p/s-l1200.jpg,https://www.ebay.com/itm/165860964279?nordt=true&orig_cvip=true&rt=nc,2023-01-06,69.99,5.0,''case red centennial medium toothpick knife 610094 ss 1989 side to side movementcase red centennial medium toothpick knife 610094 ss 1989 side to side movement,74.99,42.241299999999995,211.20649999999998,case,20.0
https://i.ebayimg.com/images/g/8YAAAOSw7fljGjqI/s-l1200.jpg,https://www.ebay.com/itm/234841133709?nordt=true&orig_cvip=true&rt=nc,2023-01-06,80.0,6.12,''case xx 6254 trapper knife bone good snapcase xx 6254 trapper knife bone good snap,86.12,51.924400000000006,259.622,case,20.0
https://i.ebayimg.com/images/g/zVcAAOSwc4Fjrw33/s-l1200.jpg,https://www.ebay.com/itm/134390911958?nordt=true&orig_cvip=true&rt=nc,2023-01-06,134.5,5.95,''case stag 52052 congress knife 1994 special factory order great stag handles! nrcase stag 52052 congress knife 1994 special factory order great stag handles! nr,140.45,99.19149999999999,495.9574999999999,case,20.0
https://i.ebayimg.com/images/g/WawAAOSwZGpjrywl/s-l1200.jpg,https://www.ebay.com/itm/404082533432?nordt=true&orig_cvip=true&rt=nc,2023-01-06,46.05,2.0,''case making a case for america peanut knife 2008 issue mint from collection nrcase making a case for america peanut knife 2008 issue mint from collection nr,48.05,18.8035,94.0175,case,20.0
https://i.ebayimg.com/images/g/cZIAAOSwZgljtyyx/s-l1200.jpg,https://www.ebay.com/itm/334691897953?nordt=true&orig_cvip=true&rt=nc,2023-01-06,27.0,4.9,''vintage case 6333 ss stockman knife.vintage case 6333 ss stockman knife.,31.9,4.753,23.765,case,20.0
https://i.ebayimg.com/images/g/JYcAAOSwdu5jr3A1/s-l1200.jpg,https://www.ebay.com/itm/115658519746?nordt=true&orig_cvip=true&rt=nc,2023-01-06,275.0,5.45,''disc. 2002 case xx ex2156 ss exotic giraffe bone tuxedo gentleman’s knifedisc. 2002 case xx ex2156 ss exotic giraffe bone tuxedo gentleman’s knife,280.45,220.9915,1104.9575,case,20.0
https://i.ebayimg.com/images/g/8ikAAOSwXhZjr21m/s-l1200.jpg,https://www.ebay.com/itm/165860723809?nordt=true&orig_cvip=true&rt=nc,2023-01-06,69.99,12.05,''novelty cutlery collectors case 10 pocket knife set *incomplete 9/10*novelty cutlery collectors case 10 pocket knife set *incomplete 9/10*,82.03999999999999,48.37479999999999,241.87399999999997,case,20.0
