Image,url,title,date_sold,price_in_US,shipping_
https://i.ebayimg.com/images/g/miUAAOSwUkJjacwX/s-l1200.jpg,https://www.ebay.com/itm/364057252553?nordt=true&orig_cvip=true&rt=nc,CRKT Stainless Steel Silver Hollow Point Folding Knife Model R2301 Onion Design,"Nov 29, 2022",$50.49,$10.61
https://i.ebayimg.com/images/g/O2EAAOSwdx1jeW~~/s-l1200.jpg,https://www.ebay.com/itm/204158639710?nordt=true&orig_cvip=true&rt=nc,CRKT Carson Design M21-10KSF Pocket Knife,"Nov 29, 2022",$24.99,$0.00
https://i.ebayimg.com/images/g/71wAAOSwTFRjhTRI/s-l1200.jpg,https://www.ebay.com/itm/255851794715?nordt=true&orig_cvip=true&rt=nc,"CRKT 4041G KINEMATIC PROVOKE FOLDING KARAMBIT KNIFE GRIVORY HANDLE 2.47"" BLADE","Nov 29, 2022",$47.50,$5.45
https://i.ebayimg.com/images/g/Xn8AAOSwe29jf4kd/s-l1200.jpg,https://www.ebay.com/itm/255844573885?nordt=true&orig_cvip=true&rt=nc,Used CRKT M16-10KS Pocket Knife,"Nov 29, 2022",$11.00,$4.25
https://i.ebayimg.com/images/g/7qYAAOSwyiljgW69/s-l1200.jpg,https://www.ebay.com/itm/334642210008?nordt=true&orig_cvip=true&rt=nc,CRKT CEO Flipper 7097 Folding Pocket Knife By Richard Rogers Lot With Tanto Crkt,"Nov 29, 2022",$30.00,$3.75
https://i.ebayimg.com/images/g/UPMAAOSwT79ihP0z/s-l1200.jpg,https://www.ebay.com/itm/234793474267?nordt=true&orig_cvip=true&rt=nc,"CRKT 6215 Caligo Flipper Knife, Folding Pocket Knife Black ","Nov 29, 2022",$13.00,$4.00
https://i.ebayimg.com/images/g/C-oAAOSwbaRjd4pA/s-l1200.jpg,https://www.ebay.com/itm/115608313211?nordt=true&orig_cvip=true&rt=nc,"CRKT Kit Carson M16-04S Classic Tanto Flipper Knife Aluminum (3.875"" Bead Blast)","Nov 28, 2022",$48.00,$5.50
https://i.ebayimg.com/images/g/KQgAAOSwSI5jF~r1/s-l1200.jpg,https://www.ebay.com/itm/394345022382?nordt=true&orig_cvip=true&rt=nc,CRKT M16-12M USN Knife Combo Edge Tanto Blade Operation Enduring Freedom,"Nov 28, 2022",$52.00,$0.00
https://i.ebayimg.com/images/g/dg0AAOSwb8Vi9vDZ/s-l1200.jpg,https://www.ebay.com/itm/394199460642?nordt=true&orig_cvip=true&rt=nc,USED CRKT M16-14SF POCKET KNIFE,"Nov 28, 2022",$57.00,$0.00
https://i.ebayimg.com/images/g/l9kAAOSwEkljfs5m/s-l1200.jpg,https://www.ebay.com/itm/234792807432?nordt=true&orig_cvip=true&rt=nc,RARE NM CRKT COLUMBIA RIVER HALLIGAN BLACKGOLD PECK 5520GK LOCKBACK KNIFE KNIVES,"Nov 28, 2022",$48.00,$6.00
https://i.ebayimg.com/images/g/4IoAAOSwqdJipTgQ/s-l1200.jpg,https://www.ebay.com/itm/195494283630?nordt=true&orig_cvip=true&rt=nc,CRKT EROS K455TXP Small Knife by Ken Onion Titanium Serial #03302,"Nov 28, 2022",$175.00,$15.10
https://i.ebayimg.com/images/g/SIAAAOSwp0xjgvKA/s-l1200.jpg,https://www.ebay.com/itm/266011266283?nordt=true&orig_cvip=true&rt=nc,CRKT DAKTYL  5151 Hitchcock DesignExtremely Hard To Find Collectors Knife,"Nov 28, 2022",$125.00,$5.85
https://i.ebayimg.com/images/g/OsAAAOSwdytivfhO/s-l1200.jpg,https://www.ebay.com/itm/325252839933?nordt=true&orig_cvip=true&rt=nc,CRKT  M16-01KS POCKET KNIFE CARSON DESIGN  FRAME LOCK BLACK HANDLES,"Nov 28, 2022",$23.41,$4.49
https://i.ebayimg.com/images/g/qd8AAOSwmehje90f/s-l1200.jpg,https://www.ebay.com/itm/255839789119?nordt=true&orig_cvip=true&rt=nc,crkt hammond cruiser Knife,"Nov 28, 2022",$13.50,$6.88
https://i.ebayimg.com/images/g/9n4AAOSwQ-RjSZke/s-l1200.jpg,https://www.ebay.com/itm/385250410356?nordt=true&orig_cvip=true&rt=nc,CRKT R2303 Ruger Hollow-Point Compact Flipper Knife Satin Clip Point Blade #P25,"Nov 28, 2022",$35.00,$5.85
https://i.ebayimg.com/images/g/oLsAAOSwZxNjfhlE/s-l1200.jpg,https://www.ebay.com/itm/134338679204?nordt=true&orig_cvip=true&rt=nc,#107 Black CRKT 1070K Ichi Koji Hara Design Assisted Opening LinerLock Knife,"Nov 28, 2022",$22.50,$0.00
https://i.ebayimg.com/images/g/vkYAAOSwH7NjfiKr/s-l1200.jpg,https://www.ebay.com/itm/374369839148?nordt=true&orig_cvip=true&rt=nc,#111 Stainless CRKT 6451SW Drifter Liner Lock Knife,"Nov 28, 2022",$23.00,$0.00
https://i.ebayimg.com/images/g/9vcAAOSwRXxjeUwz/s-l1200.jpg,https://www.ebay.com/itm/175506558057?nordt=true&orig_cvip=true&rt=nc,Crkt Sting 3b fixed blade boot knife ,"Nov 28, 2022",$65.00,$6.00
https://i.ebayimg.com/images/g/ACMAAOSwUtBjRZm0/s-l1200.jpg,https://www.ebay.com/itm/144762585806?nordt=true&orig_cvip=true&rt=nc,CRKT MT. RAINIER 6612N Pocket Knife,"Nov 28, 2022",$15.00,$0.00
https://i.ebayimg.com/images/g/ix4AAOSwAhBjJ91L/s-l1200.jpg,https://www.ebay.com/itm/394338590177?nordt=true&orig_cvip=true&rt=nc,CRKT Piet Folding Pocket Knife 5390 Hard to Open,"Nov 28, 2022",$20.00,$0.00
https://i.ebayimg.com/images/g/2UMAAOSwXp1jTc8R/s-l1200.jpg,https://www.ebay.com/itm/175453822838?nordt=true&orig_cvip=true&rt=nc,CRKT Fire Spark 1050K All Black Assisted Opening Pocket Knife Discontinued (902),"Nov 28, 2022",$30.00,$10.00
https://i.ebayimg.com/images/g/jdwAAOSwTPdjesdM/s-l1200.jpg,https://www.ebay.com/itm/204159633998?nordt=true&orig_cvip=true&rt=nc,"☀️CKRT Snap-On Ken Onion Ripple Compact, Assisted EDC Pocket Knife, Very Nice!","Nov 27, 2022",$54.77,$0.00
https://i.ebayimg.com/images/g/KvcAAOSwdbJjg7v~/s-l1200.jpg,https://www.ebay.com/itm/325441268784?nordt=true&orig_cvip=true&rt=nc,CRKT Elishewitz Anubis (3.5” Bead Blast) Lock-blade Folding Knife. Mint,"Nov 27, 2022",$60.00,$11.15
https://i.ebayimg.com/images/g/Uj0AAOSwRjJjZp7Q/s-l1200.jpg,https://www.ebay.com/itm/125622813897?nordt=true&orig_cvip=true&rt=nc,CRKT IGNITOR WITH VEFF SERRATIONS ASSISTED  LINER LOCK FOLDING POCKET KNIFE,"Nov 27, 2022",$23.00,$6.00
https://i.ebayimg.com/images/g/DEIAAOSwxP9jdq4d/s-l1200.jpg,https://www.ebay.com/itm/115607556414?nordt=true&orig_cvip=true&rt=nc,"CRKT Law Enforcement M16-12ZLEK Pocket Knife 3"" Combo Edge Black Zytel Handle","Nov 27, 2022",$33.00,$5.50
https://i.ebayimg.com/images/g/OHMAAOSw6bdjeqWW/s-l1200.jpg,https://www.ebay.com/itm/364055340464?nordt=true&orig_cvip=true&rt=nc,RUGER ~ CRKT R2301 HOLLOW POINT +P ONION DESIGN FRAMELOCK KNIFE ,"Nov 27, 2022",$16.50,$4.95
https://i.ebayimg.com/images/g/F24AAOSwuk9jhBIq/s-l1200.jpg,https://www.ebay.com/itm/125634099362?nordt=true&orig_cvip=true&rt=nc,CRKT knife lot X4 Crossbones LCK Razelcliffe Carson F4 ,"Nov 27, 2022",$99.99,$0.00
https://i.ebayimg.com/images/g/9nEAAOSwt-xjZZs6/s-l1200.jpg,https://www.ebay.com/itm/115611200988?nordt=true&orig_cvip=true&rt=nc,(Used) Columbia River Knife and Tool CRKT Slacker K350KXP- (missing washer),"Nov 27, 2022",$15.00,$7.78
https://i.ebayimg.com/images/g/bzIAAOSwHAtjfV7F/s-l1200.jpg,https://www.ebay.com/itm/234791204444?nordt=true&orig_cvip=true&rt=nc,CRKT knife S.P.E.W. Folts Design with sheath never used premium condition,"Nov 27, 2022",$17.50,$5.85
https://i.ebayimg.com/images/g/yDcAAOSwg3Jjeo2E/s-l1200.jpg,https://www.ebay.com/itm/115610846672?nordt=true&orig_cvip=true&rt=nc,CRKT 5381 APOC Flipper Knife Combo Edge Tan G10,"Nov 27, 2022",$37.00,$5.00
https://i.ebayimg.com/images/g/HaAAAOSwNNpjfNkv/s-l1200.jpg,https://www.ebay.com/itm/134337574482?nordt=true&orig_cvip=true&rt=nc,#89 SNAP-ON CRKT Slacker SEKC70AAKK IKBS Assisted Opening LinerLock Knife,"Nov 27, 2022",$13.50,$0.00
https://i.ebayimg.com/images/g/35cAAOSwq-pjCPa1/s-l1200.jpg,https://www.ebay.com/itm/125483332822?nordt=true&orig_cvip=true&rt=nc,CRKT Kommer Free Range Lockback Pocket Knife,"Nov 27, 2022",$15.00,$5.90
https://i.ebayimg.com/images/g/03YAAOSw3R1jemnY/s-l1200.jpg,https://www.ebay.com/itm/285045787791?nordt=true&orig_cvip=true&rt=nc,LL Bean Vint NIB 2002 CRKT Columbia River Knife Urban Shark Pocket Knife LUS 01,"Nov 27, 2022",$20.00,$10.40
https://i.ebayimg.com/images/g/N4sAAOSw0Oljd-xo/s-l1200.jpg,https://www.ebay.com/itm/354406755905?nordt=true&orig_cvip=true&rt=nc,CRKT M16-14ZLEK EDC Folding Pocket Knife - Seatbelt Cutter & Window Breaker,"Nov 27, 2022",$15.51,$10.00
https://i.ebayimg.com/images/g/r~sAAOSw1jtjembB/s-l1200.jpg,https://www.ebay.com/itm/285045764048?nordt=true&orig_cvip=true&rt=nc,2 Columbia River Knifes CRKT NIB PECK & KISS Engineered Pocketknife 5500 5520,"Nov 27, 2022",$46.00,$10.40
https://i.ebayimg.com/images/g/GVYAAOSwyFFi9tvh/s-l1200.jpg,https://www.ebay.com/itm/394199396126?nordt=true&orig_cvip=true&rt=nc,CRKT Ignitor 6865 Pocket Knife - K A Steigerwalt  Black,"Nov 27, 2022",$14.99,$4.99
https://i.ebayimg.com/images/g/L3YAAOSwO6JjfSRr/s-l1200.png,https://www.ebay.com/itm/285048484683?nordt=true&orig_cvip=true&rt=nc,Brown Black CRKT Endorser Lerch Design 1105K Folding Pocket Knife,"Nov 27, 2022",$20.00,$4.95
https://i.ebayimg.com/images/g/kXIAAOSw7lpjfPgc/s-l1200.jpg,https://www.ebay.com/itm/255841198046?nordt=true&orig_cvip=true&rt=nc,Used CRKT M16-13Z Pocket Knife,"Nov 27, 2022",$14.00,$4.25
https://i.ebayimg.com/images/g/~s0AAOSw541jgFXw/s-l1200.png,https://www.ebay.com/itm/165796784563?nordt=true&orig_cvip=true&rt=nc,CRKT 7532 Jumbones Liner Lock Folding Pocket Knife,"Nov 27, 2022",$50.00,$6.10
https://i.ebayimg.com/images/g/RgcAAOSwh6tjXFO8/s-l1200.jpg,https://www.ebay.com/itm/295351806772?nordt=true&orig_cvip=true&rt=nc,CRKT Carson Design M16-12Z Flipper Pocket Knife,"Nov 26, 2022",$30.00,$0.00
https://i.ebayimg.com/images/g/uR4AAOSwAGZjfCeq/s-l1200.jpg,https://www.ebay.com/itm/275549673526?nordt=true&orig_cvip=true&rt=nc,CRKT COLUMBIA RIVER M21-14SFG LOCKBACK FOLDING SURVIVAL BOWIE KNIFE POCKETKNIVES,"Nov 26, 2022",$34.33,$20.50
https://i.ebayimg.com/images/g/C0MAAOSw2GtjZ-Gq/s-l1200.jpg,https://www.ebay.com/itm/204164663033?nordt=true&orig_cvip=true&rt=nc,CRKT K.I.S.S. 5500 Folding Frame Locking Pocket Knife,"Nov 26, 2022",$17.99,$0.00
https://i.ebayimg.com/images/g/PmkAAOSwdI1jZbRX/s-l1200.jpg,https://www.ebay.com/itm/265972898337?nordt=true&orig_cvip=true&rt=nc,CRKT 5510 KISS FOLDING POCKET KNIFE FRAMELOCK COMBO EDGE TANTO BLADE MONEY CLIP!,"Nov 26, 2022",$20.49,$0.00
https://i.ebayimg.com/images/g/UrMAAOSwbaJjeG1X/s-l1200.jpg,https://www.ebay.com/itm/255835282331?nordt=true&orig_cvip=true&rt=nc,CRKT Jettison 6130 Framelock Flipper Folding Knife,"Nov 25, 2022",$15.42,$5.85
https://i.ebayimg.com/images/g/7-AAAOSwSExiWil4/s-l1200.jpg,https://www.ebay.com/itm/154950727054?nordt=true&orig_cvip=true&rt=nc,"Columbia River CRKT 4-7/8"" Closed FIRE SPARK 1050K Assisted Opening Knife","Nov 25, 2022",$30.00,$0.00
https://i.ebayimg.com/images/g/lEUAAOSwCg1igy9f/s-l1200.jpg,https://www.ebay.com/itm/325196248175?nordt=true&orig_cvip=true&rt=nc,CRKT M16-14ZLEK POCKET KNIFE - COMBO EDGE TANTO CARSON RESCUE LAW ENFORCEMENT,"Nov 25, 2022",$46.74,$5.49
https://i.ebayimg.com/images/g/Fs4AAOSwATdjgW07/s-l1200.jpg,https://www.ebay.com/itm/334642206263?nordt=true&orig_cvip=true&rt=nc,crkt m4-02 folding pocket knife drop point ,"Nov 25, 2022",$20.00,$5.50
https://i.ebayimg.com/images/g/QcsAAOSw1CNjZ-OT/s-l1200.jpg,https://www.ebay.com/itm/204158748252?nordt=true&orig_cvip=true&rt=nc,CRKT M16-04Z Folding Pocket Knife - 9 Inches Opened,"Nov 25, 2022",$17.68,$5.25
https://i.ebayimg.com/images/g/Bu4AAOSwcUFjeXEo/s-l1200.jpg,https://www.ebay.com/itm/204158642073?nordt=true&orig_cvip=true&rt=nc,USED CRKT FLIPPER M16-01KS CARSON DESIGN PLAIN EDGE FOLDING POCKET KNIFE b,"Nov 25, 2022",$19.50,$0.00
https://i.ebayimg.com/images/g/850AAOSwEVxjWTz0/s-l1200.jpg,https://www.ebay.com/itm/134340145958?nordt=true&orig_cvip=true&rt=nc,"9” Green CRKT Crawford Kasper Folding Pocket Knife, Model 6773SOD","Nov 25, 2022",$45.59,$0.00
https://i.ebayimg.com/images/g/s9YAAOSwcWljeoBD/s-l1200.jpg,https://www.ebay.com/itm/374365466810?nordt=true&orig_cvip=true&rt=nc,#67 Black CRKT M 16-13Z Serrated Spearpoint Stainless Liner Lock Knife,"Nov 25, 2022",$24.50,$0.00
https://i.ebayimg.com/images/g/TzMAAOSwzoZjXBmK/s-l1200.jpg,https://www.ebay.com/itm/334633102226?nordt=true&orig_cvip=true&rt=nc,Crkt Pangolin Knife,"Nov 25, 2022",$45.00,$5.90
https://i.ebayimg.com/images/g/aPAAAOSwIaZjd7PQ/s-l1200.jpg,https://www.ebay.com/itm/404003598669?nordt=true&orig_cvip=true&rt=nc,"CRKT Ripsnort black/silver assisted opening EDC knife, heavy blade lightly used","Nov 25, 2022",$15.50,$6.00
https://i.ebayimg.com/images/g/RlcAAOSwBf1jfkYP/s-l1200.jpg,https://www.ebay.com/itm/195488651868?nordt=true&orig_cvip=true&rt=nc,"CRKT m16-10kz folding knife, Used Excellent, Liner Lock Knife Carson design","Nov 25, 2022",$20.00,$6.25
https://i.ebayimg.com/images/g/vMMAAOSwBpFjbW0j/s-l1200.jpg,https://www.ebay.com/itm/255821660813?nordt=true&orig_cvip=true&rt=nc,CRKT (Columbia River Knife & Tool) Mirage Grey Ghost 7803 Taiwan Wood Grips,"Nov 25, 2022",$60.00,$11.95
https://i.ebayimg.com/images/g/N4kAAOSwmyNjdAby/s-l1200.jpg,https://www.ebay.com/itm/185659078143?nordt=true&orig_cvip=true&rt=nc,CRKT M16-10KZ Carson Design Tanto Combo Edge Frame Lock Black Pocket Knife,"Nov 25, 2022",$18.00,$5.50
https://i.ebayimg.com/images/g/KWIAAOSw01Zi6GqI/s-l1200.jpg,https://www.ebay.com/itm/394186422969?nordt=true&orig_cvip=true&rt=nc,CRKT 6490 Pazoda Folding Pocket Knife Gray Combo Edge Frame Lock! ,"Nov 25, 2022",$19.97,$0.00
https://i.ebayimg.com/images/g/1ZwAAOSwNUpjeXRd/s-l1200.jpg,https://www.ebay.com/itm/204158651433?nordt=true&orig_cvip=true&rt=nc,CRKT Columbia River Fossil Pocket Knife Folder 5470 Blade Flavio Ikoma Design,"Nov 25, 2022",$31.99,$0.00
https://i.ebayimg.com/images/g/9VIAAOSwmU9jbRqp/s-l1200.jpg,https://www.ebay.com/itm/204148622666?nordt=true&orig_cvip=true&rt=nc,"☀️CRKT M16-13SFG Carson Special Forces Veff Serrated Pocket Knife, Very Nice!","Nov 25, 2022",$44.77,$0.00
https://i.ebayimg.com/images/g/zUAAAOSwSsdikuvP/s-l1200.jpg,https://www.ebay.com/itm/325373663195?nordt=true&orig_cvip=true&rt=nc,CRKT Necker design Nirk folding knife outdoors EDC tactical ,"Nov 24, 2022",$14.00,$6.00
https://i.ebayimg.com/images/g/fJcAAOSwRaNjdvIJ/s-l1200.jpg,https://www.ebay.com/itm/255833478431?nordt=true&orig_cvip=true&rt=nc,crkt knife lot,"Nov 24, 2022",$31.00,$6.63
https://i.ebayimg.com/images/g/nS4AAOSwo-piYhGV/s-l1200.jpg,https://www.ebay.com/itm/295309673160?nordt=true&orig_cvip=true&rt=nc,CRKT 2490KS Squid Burnley Design Pocket Knife,"Nov 24, 2022",$17.99,$0.00
https://i.ebayimg.com/images/g/CLgAAOSwvItjfmXb/s-l1200.jpg,https://www.ebay.com/itm/394347525111?nordt=true&orig_cvip=true&rt=nc,"CRKT M16-13Z Folding Pocket Knife Lot, Great Condition!","Nov 24, 2022",$25.00,$6.00
https://i.ebayimg.com/images/g/qAMAAOSwIBpjen43/s-l1200.jpg,https://www.ebay.com/itm/155267494700?nordt=true&orig_cvip=true&rt=nc,CRKT CEO Flipper EDC Folding Pocket Knife: Low Profile Gentleman's Knife,"Nov 24, 2022",$18.00,$0.00
https://i.ebayimg.com/images/g/USMAAOSwsSNjeRjI/s-l1200.jpg,https://www.ebay.com/itm/374363443435?nordt=true&orig_cvip=true&rt=nc,#62 Stainless CRKT 6480 Pazoda Liner Lock Knife,"Nov 24, 2022",$15.00,$0.00
https://i.ebayimg.com/images/g/12sAAOSwV~Fjdln4/s-l1200.jpg,https://www.ebay.com/itm/304706213232?nordt=true&orig_cvip=true&rt=nc,"CRKT 1221K AUX FOLDER KNIFE,NIB  BLACK COMBO BLADE ","Nov 24, 2022",$19.50,$6.10
https://i.ebayimg.com/images/g/1zgAAOSwBURjWBPW/s-l1200.jpg,https://www.ebay.com/itm/255832583543?nordt=true&orig_cvip=true&rt=nc,CRKT SQUID FRAMELOCK SMALL  COLUMBIA   Folding Pocket Knife       1419M,"Nov 24, 2022",$15.01,$3.00
https://i.ebayimg.com/images/g/92kAAOSwtbtjFXAN/s-l1200.jpg,https://www.ebay.com/itm/255710870987?nordt=true&orig_cvip=true&rt=nc,CRKT Ruger 1702 Follow-Through Folding Pocket Knife Veff flat-top serrations,"Nov 24, 2022",$33.82,$0.00
https://i.ebayimg.com/images/g/Ro0AAOSwRThjbv3Z/s-l1200.jpg,https://www.ebay.com/itm/115603240358?nordt=true&orig_cvip=true&rt=nc,CRKT M16-01KS Kit Carson Design EDC Black Blade Frame Lock Pocket Knife,"Nov 23, 2022",$14.50,$5.50
https://i.ebayimg.com/images/g/GmYAAOSwtotjeXBB/s-l1200.jpg,https://www.ebay.com/itm/204158640344?nordt=true&orig_cvip=true&rt=nc,CRKT Carson Design M16-10KSF Pocket Knife Tanto,"Nov 23, 2022",$24.99,$0.00
https://i.ebayimg.com/images/g/pokAAOSwdI9jeDMs/s-l1200.jpg,https://www.ebay.com/itm/234785950350?nordt=true&orig_cvip=true&rt=nc,NM CRKT COLUMBIA RIVER 7904 CRUISER LOCKBACK FOLDING SURVIVAL BOWIE KNIFE KNIVES,"Nov 23, 2022",$13.50,$6.60
https://i.ebayimg.com/images/g/xS8AAOSwxIhjBb0x/s-l1200.jpg,https://www.ebay.com/itm/295179400420?nordt=true&orig_cvip=true&rt=nc,CRKT G.S.D. Folding Pocket Knife Frame Lock Stainless Steel,"Nov 23, 2022",$45.00,$19.50
https://i.ebayimg.com/images/g/waoAAOSwxrljVoFZ/s-l1200.jpg,https://www.ebay.com/itm/374361644865?nordt=true&orig_cvip=true&rt=nc,#727 Black CRKT 5225 BT Fighter Tanto Button Lock Knife Tighe Design,"Nov 23, 2022",$51.00,$0.00
https://i.ebayimg.com/images/g/04QAAOSwn0ljfaEI/s-l1200.jpg,https://www.ebay.com/itm/234791537913?nordt=true&orig_cvip=true&rt=nc,CRKT M16-03Z Carson Design Liner Lock Razor Sharp Spear Point Pocket Knife,"Nov 23, 2022",$17.49,$3.85
https://i.ebayimg.com/images/g/Wk0AAOSw6sRjeXuk/s-l1200.jpg,https://www.ebay.com/itm/185664315466?nordt=true&orig_cvip=true&rt=nc,"CRKT 6773Z Crawford Kasper Folding Knife 3-3/4"" Plain Blade, Zytel Handles","Nov 23, 2022",$54.95,$5.40
https://i.ebayimg.com/images/g/RV0AAOSwSmRjSu~2/s-l1200.jpg,https://www.ebay.com/itm/115566622669?nordt=true&orig_cvip=true&rt=nc,"CRKT ""MT. RAINIER"" 4"" Closed Liner Lock Pocket Knife Combo Edge Blade!","Nov 22, 2022",$27.00,$0.00
https://i.ebayimg.com/images/g/SWMAAOSw2XVjeZyy/s-l1200.jpg,https://www.ebay.com/itm/185664385719?nordt=true&orig_cvip=true&rt=nc,CRKT MT. RAINIER 6612N Pocket Knife,"Nov 22, 2022",$14.62,$5.90
https://i.ebayimg.com/images/g/HC4AAOSwqQdjdEXr/s-l1200.jpg,https://www.ebay.com/itm/364050604381?nordt=true&orig_cvip=true&rt=nc,CRKT 7914 HAMMOND CRUISER LINERLOCK FOLDING LAWKS KNIFE ,"Nov 22, 2022",$9.00,$5.95
https://i.ebayimg.com/images/g/SvEAAOSwpbFiyIUo/s-l1200.jpg,https://www.ebay.com/itm/284889490581?nordt=true&orig_cvip=true&rt=nc,CRKT 2490ks Squid Burnley Design Pocket Knife ,"Nov 22, 2022",$12.00,$5.35
https://i.ebayimg.com/images/g/R0cAAOSwW1BjdD44/s-l1200.jpg,https://www.ebay.com/itm/295341743744?nordt=true&orig_cvip=true&rt=nc,CRKT M16-04Z CARSON DESIGN 3 15/16 inch long TANTO BLADE POCKET KNIFE,"Nov 22, 2022",$36.00,$5.00
https://i.ebayimg.com/images/g/uNAAAOSwjfxjWakx/s-l1200.jpg,https://www.ebay.com/itm/255796631955?nordt=true&orig_cvip=true&rt=nc,CRKT 4635 Bev-Edge Folding Pocket Knife!,"Nov 22, 2022",$18.97,$0.00
https://i.ebayimg.com/images/g/WOoAAOSwCyZjdCDf/s-l1200.jpg,https://www.ebay.com/itm/134329568060?nordt=true&orig_cvip=true&rt=nc,CRKT Provoke 4040 Folding Karambit Knife,"Nov 22, 2022",$89.00,$5.40
https://i.ebayimg.com/images/g/5swAAOSwhLVjddDG/s-l1200.jpg,https://www.ebay.com/itm/285041631014?nordt=true&orig_cvip=true&rt=nc,Columbia River CRKT 6612N 14K Summit MT. RAINIER COMBO EDGE Folding Knife #T65,"Nov 22, 2022",$12.08,$8.00
https://i.ebayimg.com/images/g/3LwAAOSwYZxjWtFS/s-l1200.jpg,https://www.ebay.com/itm/275537599826?nordt=true&orig_cvip=true&rt=nc,EDC Knife Lot-Gerber-CRKT-Spyderco-Leatherman And More,"Nov 22, 2022",$160.27,$8.90
https://i.ebayimg.com/images/g/WeUAAOSw4f1jeXMB/s-l1200.jpg,https://www.ebay.com/itm/204158646448?nordt=true&orig_cvip=true&rt=nc,CRKT 2490KS Squid Burnley Design Pocket Knife,"Nov 22, 2022",$15.00,$0.00
https://i.ebayimg.com/images/g/mdYAAOSwY69jYVKM/s-l1200.jpg,https://www.ebay.com/itm/115604816074?nordt=true&orig_cvip=true&rt=nc,Blackwashed CRKT 2490KS Squid Frame Lock Folding Knife EDC Pocket Carry Columbia,"Nov 22, 2022",$7.76,$6.10
https://i.ebayimg.com/images/g/y-sAAOSw~AFjcjyN/s-l1200.jpg,https://www.ebay.com/itm/125612602247?nordt=true&orig_cvip=true&rt=nc,CRKT M16-01Z Folding Pocket Knife- 414,"Nov 22, 2022",$14.00,$6.00
https://i.ebayimg.com/images/g/03gAAOSwc9djUWUR/s-l1200.jpg,https://www.ebay.com/itm/285008642827?nordt=true&orig_cvip=true&rt=nc,CRKT Koji Hara Design Ichi Assisted Opening Model 1070 Folding Knife ,"Nov 22, 2022",$30.00,$5.40
https://i.ebayimg.com/images/g/BVAAAOSw5ypjZbt4/s-l1200.jpg,https://www.ebay.com/itm/265972969457?nordt=true&orig_cvip=true&rt=nc,CRKT 2490ks Squid Burnley Design Pocket Knife! FAST SHIPPING!,"Nov 21, 2022",$18.04,$0.00
https://i.ebayimg.com/images/g/KfEAAOSwELxjWSlH/s-l1200.png,https://www.ebay.com/itm/115604283821?nordt=true&orig_cvip=true&rt=nc,CRKT XOLOTL Powerfully Simple Sleek Spear Point G10 Handle Flipper Knife NICE,"Nov 21, 2022",$47.00,$5.50
https://i.ebayimg.com/images/g/LHUAAOSwoZ1jaYCZ/s-l1200.jpg,https://www.ebay.com/itm/155244746388?nordt=true&orig_cvip=true&rt=nc,Vintage CRKT M21-02 Carson Design Clip Back MINT Columbia River Knife & Tool,"Nov 21, 2022",$25.00,$6.55
https://i.ebayimg.com/images/g/1qUAAOSw4JBjcr4d/s-l1200.jpg,https://www.ebay.com/itm/325424622974?nordt=true&orig_cvip=true&rt=nc,"CRKT Pilar Large 5315 Frame Lock Knife, Sheepsfoot, IKBS, Stainless, Voxnaes -VG","Nov 21, 2022",$35.00,$4.50
https://i.ebayimg.com/images/g/O2YAAOSwiGtjdYzd/s-l1200.jpg,https://www.ebay.com/itm/275543000348?nordt=true&orig_cvip=true&rt=nc,NM CRKT COLUMBIA RIVER RYAN 7 6803DZ FOLDING HUNTER SURVIVAL BOWIE KNIFE KNIVES,"Nov 21, 2022",$26.00,$6.75
https://i.ebayimg.com/images/g/d2oAAOSwXOhjaFqP/s-l1200.jpg,https://www.ebay.com/itm/255831659610?nordt=true&orig_cvip=true&rt=nc,CRKT M16-00F Knife Carbon Fiber Carson Design,"Nov 21, 2022",$40.00,$4.00
https://i.ebayimg.com/images/g/bHMAAOSwSe5jaTjp/s-l1200.jpg,https://www.ebay.com/itm/125613445965?nordt=true&orig_cvip=true&rt=nc,CRKT M16-10KZ TANTO FLIPPER COMBO FRAME LOCK FOLDING KNIFE ,"Nov 21, 2022",$12.00,$5.40
https://i.ebayimg.com/images/g/DLEAAOSwLGVjO58G/s-l1200.jpg,https://www.ebay.com/itm/134263003301?nordt=true&orig_cvip=true&rt=nc,CRKT Crawford Kasper 6783 NRA Blade Pocket Knife Black Perfect Rare,"Nov 21, 2022",$65.00,$12.60
https://i.ebayimg.com/images/g/rM4AAOSwsg5je-NI/s-l1200.jpg,https://www.ebay.com/itm/334636711801?nordt=true&orig_cvip=true&rt=nc,CRKT M16-12LE SRT Folding Pocket Knife Combination Blade,"Nov 21, 2022",$9.95,$6.55
https://i.ebayimg.com/images/g/1TwAAOSwmF5jcrme/s-l1200.jpg,https://www.ebay.com/itm/295338992222?nordt=true&orig_cvip=true&rt=nc,"CRKT 7914G, Hammond Cruiser Knife Black Zytel Handle Non-Serrated","Nov 21, 2022",$16.50,$5.85
https://i.ebayimg.com/images/g/N1MAAOSwFBNjeq2l/s-l1200.jpg,https://www.ebay.com/itm/134335682732?nordt=true&orig_cvip=true&rt=nc,"CRKT Carson M16-14DSFG Desert Camo Tanto Flipper Knife Aluminum 3.875"" Tan Serr","Nov 21, 2022",$55.00,$0.00
