Image,date_sold,title,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/2752345597956464_1.jpg,"Mar 26, 2022","Spyderco Endura 4 3.85"" Folding Knife - Stainless Steel",$100.00,$5.10
https://thumbs.ebaystatic.com/pict/2752352679256464_1.jpg,"Apr 3, 2022",Spyderco 8 Cr 13 MoV Folding Knife,$50.99,$5.50
https://thumbs.ebaystatic.com/pict/2752374633536464_1.jpg,"Apr 3, 2022",Spyderco Remote Release Full Serrated Discontinued Rare Knife AUS-8 Japan,$87.00,$5.25
https://thumbs.ebaystatic.com/pict/2752384394326464_1.jpg,"Apr 4, 2022","Spyderco Dragonfly C28P Stainless VG-10 Japan 2.3"" knife ",$56.00,$5.50
https://thumbs.ebaystatic.com/pict/2752393299076464_1.jpg,"Apr 2, 2022",VINTAGE SPYDERCO SEKI JAPAN H-1 H1 PACIFIC SALT LOCKBACK FOLDING KNIFE KNIVES VG,$62.00,$5.25
https://thumbs.ebaystatic.com/pict/2752433483526464_1.jpg,"Apr 5, 2022",Spyderco Para Military 2 CF M4 C81CFM4P2 Carbon Fiber Exclusive PM2 ,$225.00,$11.60
https://thumbs.ebaystatic.com/pict/2752567569256464_1.jpg,"Apr 13, 2022",Spyderco H-1 Atlantic Salt Serrated Edge Knife C89SYL Japan Rustproof ,$81.00,$5.40
https://thumbs.ebaystatic.com/pict/2752572645696464_1.jpg,"Apr 13, 2022",Spyderco Clipit Dragonfly AUS-8A Vintage Knife,$73.00,$5.00
https://thumbs.ebaystatic.com/pict/2752584553886464_1.jpg,"May 2, 2022",Spyderco Navigator C62 GIN-1 Serrated Almite Aluminum Lockback Knife,$116.00,$5.00
https://thumbs.ebaystatic.com/pict/2752601794456464_1.jpg,"Apr 15, 2022",Spyderco Lil' Lum Folding Knife C205GP Plain Edge VG-10 Blade Black G-10 Handle,$84.00,$9.45
https://thumbs.ebaystatic.com/pict/2752604453206464_1.jpg,"Apr 17, 2022",Spyderco Pro Grip C13 Venator GIN-1 Discontinued Lockback Knife,$130.00,$5.25
https://thumbs.ebaystatic.com/pict/2752607854666464_1.jpg,"Apr 14, 2022",Spyderco Karahawk Folding Knife w/ Emerson Opener Karambit C170GP VG10 Blade,$255.00,$0.00
https://thumbs.ebaystatic.com/pict/2752609951296464_1.jpg,"Apr 15, 2022",Spyderco USA Terzoula C15GPS ATS-34 First Collaboration Knife Rare,$85.00,$5.50
https://thumbs.ebaystatic.com/pict/2752610090706464_1.jpg,"Apr 13, 2022",VINTAGE SPYDERCO SEKI JAPAN AUS-6 PRIDE SLIP JOINT FOLDING KNIFE KNIVES POCKET,$45.00,$16.65
https://thumbs.ebaystatic.com/pict/2752695409956464_1.jpg,"Apr 13, 2022",SPYDERCO Endura 4 Emerson Wave Folding Pocketknife C10PGYW- Excellent Unused ,$94.00,$5.95
https://thumbs.ebaystatic.com/pict/2752736610686464_1.jpg,"Apr 20, 2022",Vtg Spyderco Police Model Folding Pocket Knife Serrated Gin-1 Seki City Japan,$94.00,$5.50
https://thumbs.ebaystatic.com/pict/2752737196456464_1.jpg,"Apr 20, 2022",Spyderco Para 3 pocket knife ,$96.67,$5.20
https://thumbs.ebaystatic.com/pict/2752737258636464_1.jpg,"Apr 20, 2022","Spyderco Native 5 Salt Knife Yellow (3"" LC200N) ",$139.03,$5.50
https://thumbs.ebaystatic.com/pict/2752744301746464_1.jpg,"Apr 23, 2022",Spyderco Clipit Endura Locking Folding Knife Serrated Blade,$62.88,$0.00
https://thumbs.ebaystatic.com/pict/2752744662276464_1.jpg,"Apr 23, 2022",Spyderco Ladybug Lockback Serrated Pocket Knife Seki Japan Black 3,$26.00,$0.00
https://thumbs.ebaystatic.com/pict/2752745036776464_1.jpg,"Apr 23, 2022","��Spyderco Clipitool, Stainless Pocket Knife Bottle Opener Screwdriver",$18.00,$0.00
https://thumbs.ebaystatic.com/pict/2752745363606464_1.jpg,"Apr 23, 2022",Spyderco Clipit Dragonfly AUS-8 Stainless Vintage Lockback Knife,$47.00,$4.75
https://thumbs.ebaystatic.com/pict/2752746274596464_1.jpg,"Apr 24, 2022",Spyderco Gayle Bradley 1 Carbon Fiber M4 steel Knife C134CFP Discontinued,$225.00,$10.00
https://thumbs.ebaystatic.com/pict/2752776184636464_1.jpg,"Apr 18, 2022",Spyderco Smock Carbon Fiber Folding Knife - S30V,$200.00,$0.00
https://thumbs.ebaystatic.com/pict/2752776363006464_1.jpg,"Apr 25, 2022",Spyderco Delica Stainless AUS-8 2001 NSA Sheriff's Ass. Engraved Vintage Knife,$46.00,$5.00
https://thumbs.ebaystatic.com/pict/2752777866716464_1.jpg,"Apr 25, 2022","Spyderco Endura 4 Trainer Knife C10TR 5"" closed lock back. Unsharpened AUS-6",$42.00,$9.45
https://thumbs.ebaystatic.com/pict/2752785071736464_1.jpg,"Apr 26, 2022",Spyderco C03 Ironstone Hunter Stainless GIN-1 Lockback Knife ,$89.13,$5.50
https://thumbs.ebaystatic.com/pict/2752848877936464_1.jpg,"Apr 30, 2022",Spyderco C101GPS2 ComboEdge Folding Knife Plus Work Sharp Guided Field Sharpener,$127.50,$6.15
https://thumbs.ebaystatic.com/pict/2752862240236464_1.jpg,"Apr 24, 2022",Spyderco Dragonfly 2 Plain Blade Folding Knife,$50.00,$0.00
https://thumbs.ebaystatic.com/pict/2752910637866464_1.jpg,"May 4, 2022",Spyderco Smock s30v Knife Rare. Titanium custom scales and clip.,$330.00,$6.95
https://thumbs.ebaystatic.com/pict/2752915343036464_1.jpg,"Apr 29, 2022",Spyderco Lil' Native 2.47 inch Folding Pocketknife- Used,$110.00,$0.00
https://thumbs.ebaystatic.com/pict/2752974407376464_1.jpg,"May 3, 2022",SPYDERCO 'ENDURA CLIPIT'  ATS-55 Lock Back Pocket Knife SpyderEdge,$45.95,$0.00
https://thumbs.ebaystatic.com/pict/2753006251216464_1.jpg,"May 28, 2022",Spyderco Foliage Green VG-10 Delica 4 Folding Knife,$59.99,$0.00
https://thumbs.ebaystatic.com/pict/2753006253336464_1.jpg,"May 7, 2022",Spyderco Black Meer Kat AUS-6 Stainless Folding Knife,$64.99,$0.00
https://thumbs.ebaystatic.com/pict/2753015247456464_1.jpg,"May 6, 2022",Spyderco AUS-10 Stainless Folding Lockback Hunting Knife,$50.00,$0.00
https://thumbs.ebaystatic.com/pict/2753031040716464_1.jpg,"May 16, 2022",Spyderco Assist Salt FRN Yellow Folding Knife,$87.94,$0.00
https://thumbs.ebaystatic.com/pict/2753071516356464_1.jpg,"May 17, 2022",HAWKBILL SPYDERCO VG-10 FOLDING POCKET KNIFE in excellent condition,$105.50,$5.10
https://thumbs.ebaystatic.com/pict/2753073172116464_1.jpg,"May 15, 2022",SPYDERCO SAGE 1 C123CF S30V CARBON FIBER LOCKBACK FOLDING KNIFE KNIVES SURVIVAL,$66.50,$5.30
https://thumbs.ebaystatic.com/pict/2753084084766464_1.jpg,"May 11, 2022",Spyderco Shaman Sprint Run Rosewood Rex 45 Knife with Lynch Titanium Clip,$219.00,$9.45
https://thumbs.ebaystatic.com/pict/2753137451946464_1.jpg,"May 16, 2022","SPYDERCO KNIFE TATANKA C180GP 5.06"" VG10 BLADE USED ONCE w/BOX RARE DISCONTINUED",$350.00,$9.45
https://thumbs.ebaystatic.com/pict/2753185864066464_1.jpg,"May 23, 2022",Spyderco Para 3 Lightweight Black FRN Handle CTS BD1N Carbon Steel C223PBK,$95.00,$9.45
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/qVUAAOSwPnVijkJy/$_12.JPG?set_id=880000500F,"Jun 11, 2022","Spyderco Delica 4  Knife Black FRN (2.875"" Satin Serr) C11PSBK OPENED BOX",$70.00,$0.00
https://thumbs.ebaystatic.com/pict/2753263812016464_1.jpg,"Jun 1, 2022",Vintage Spyderco Delica CLIPIT Knife Seki-City Japan AUS-8 w/ carbineer,$50.00,$10.45
https://thumbs.ebaystatic.com/pict/2753294198416464_1.jpg,"May 28, 2022",Spyderco Smock Knife - Flipper - Discontinued - w/ Lynch deep carry clip - NICE!,$325.00,$5.50
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bEIAAOSw9qlin3Wn/$_12.JPG?set_id=880000500F,"Jun 12, 2022",Spyderco Harpy Stainless Folding Knife,$76.00,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SoAAAOSwPb9in3dG/$_12.JPG?set_id=880000500F,"Jun 12, 2022",Spyderco PlainEdge Clip Point Folding Knife,$96.00,$5.40
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/d10AAOSwc1hionOX/$_12.JPG?set_id=880000500F,"Jun 16, 2022",Spyderco Paramilitary 2 G-10 3.44 inch Knife,$225.50,$7.75
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cPwAAOSwKARip4kX/$_12.JPG?set_id=880000500F,"Jun 20, 2022",Spyderco Stainless Handle V8-10 Seki City Japan Pocket Knife,$76.00,$6.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cXcAAOSwQFBirQ79/$_12.JPG?set_id=880000500F,"Jun 22, 2022",Blue Spyderco Delica 4 Folding Pocket Knife Used,$36.00,$6.25
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/CRsAAOSwDIhirRFx/$_57.JPG?set_id=8800005007,"Jun 21, 2022",Spyderco Kiwi Folding Knife V819 Japan,$180.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FVwAAOSwilNirb~K/$_12.JPG?set_id=880000500F,"Jun 19, 2022",Spyderco Nilakka Puukko S30V Folding Knife. Beautiful!,$255.00,$10.00
https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ra4AAOSwhTpirp-T/$_57.JPG?set_id=8800005007,"Jul 2, 2022",RARE Spyderco C30SBK Remote Release Black FRN/Kraton Pocket Knife Look !!!,$139.00,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qq8AAOSwOoBisR0J/$_12.JPG?set_id=880000500F,"Jun 27, 2022",Spyderco Benchmade Knife Lot,$350.00,$9.45
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/E2kAAOSwbPhitEUv/$_12.JPG?set_id=880000500F,"Jun 30, 2022",#405 Black Spyderco Delica Serrated Lockback G-2 Knife Seki Japan with sheath,$26.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/CKQAAOSw1Gtivby8/$_12.JPG?set_id=880000500F,"Jul 1, 2022",SPYDERCO HANAN POCKET KNIFE,$155.00,$9.65
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SEMAAOSwf7Jiwf6A/$_57.JPG?set_id=8800005007,"Jul 13, 2022",Spyderco Civilian G-10 Folding Knife Black,$182.50,$20.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/gfYAAOSwLyxixQ5W/$_12.JPG?set_id=880000500F,"Jul 8, 2022",Spyderco Paramilitary 2 G-10 3.44 inch Knife,$135.00,$8.00
https://i.ebayimg.com/00/s/MTU5OVgxMDc0/z/vM8AAOSwVzVizGx4/$_12.JPG?set_id=880000500F,"Jul 18, 2022",Spyderco Knife Alcyone Grey G10 CTS-BD1 Blade C222GPGY,$59.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zXoAAOSw8uJizPhI/$_12.JPG?set_id=880000500F,"Jul 18, 2022",Spyderco Delica 4 Lightweight Folding Knife K390 Satin - NO RESERVE,$107.50,$3.88
https://i.ebayimg.com/00/s/ODEyWDE0OTQ=/z/LiYAAOSw7IBi0M7-/$_12.JPG?set_id=880000500F,"Jul 16, 2022","Spyderco Tenacious Folding Knife 8Cr13MoV 3.38"" Steel Blade ~ Black FRN Handle",$37.00,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/fEMAAOSwLB1i0OC9/$_12.JPG?set_id=880000500F,"Jul 21, 2022","Spyderco Native 5 Folding Knife S35VN Satin Plain Blade, Black G10 -NO RESERVE",$152.50,$3.81
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/eQgAAOSw545i5Rfm/$_12.JPG?set_id=880000500F,"Aug 6, 2022",spyder co VG-10 Folding Knife- 2” Blade,$20.00,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZpIAAOSw9SRi5an6/$_12.JPG?set_id=880000500F,"Aug 9, 2022","Spyderco, Benchmade, Zero Tolerance Knife 5 knife Lot EXCELLENT CONDITION",$580.00,$7.34
https://i.ebayimg.com/00/s/NzQyWDE2MDA=/z/q2MAAOSw7Shi5qKp/$_12.JPG?set_id=880000500F,"Aug 7, 2022",Spyderco knife lady bug Eddie Bauer ,$27.01,$4.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/E-QAAOSwTWJi6uaY/$_57.JPG?set_id=880000500F,"Aug 6, 2022","Spyderco Endura 4 Lightweight Folder Knife 3.8"" VG10 Steel Blade Blue FRN Handle",$77.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/59IAAOSw0HRi7Smq/$_12.JPG?set_id=880000500F,"Aug 14, 2022","Spyderco Endura 4 Knife Flat Ground Blue FRN (3.75"" Satin K390)",$91.65,$9.35
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RtYAAOSwF4Fi7SwL/$_12.JPG?set_id=880000500F,"Aug 14, 2022","Spyderco Delica 4 Knife Flat Ground Orange FRN (2.88"" Satin)",$60.00,$9.35
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hcAAAOSwVnli7TNU/$_12.JPG?set_id=880000500F,"Aug 14, 2022","Spyderco Manix 2 Lightweight Folding Knife Blue FRCP (3.4"" Satin SPY27)",$103.00,$9.35
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/AvwAAOSweY9i7Tb5/$_12.JPG?set_id=880000500F,"Aug 14, 2022","Spyderco Manix 2 Lightweight Folding Knife 3-3/8"" BD-1 Plain edge, Black FRCP ",$78.00,$9.35
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/OlkAAOSwzWBi7~e8/$_12.JPG?set_id=880000500F,"Aug 14, 2022","Spyderco Para 3 Lightweight Folding Knife Black FRN (3"" Serr)",$75.00,$9.35
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/GugAAOSw9YFi8s1q/$_12.JPG?set_id=880000500F,"Aug 9, 2022",Spyderco Spin C86GFBLP Blue Nishjin pocket knife w/box,$90.00,$5.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r90AAOSwwDdi9u-U/$_12.JPG?set_id=880000500F,"Aug 15, 2022",Spyderco Dragonfly 2 Folding Knife - Plain Edge - Orange,$55.89,$5.20
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nhAAAOSwWR5i99g1/$_12.JPG?set_id=880000500F,"Aug 21, 2022",Spyderco Para 3 Lightweight CPM S30V Steel Folding Knife Black FRN ,$117.50,$9.35
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/VDQAAOSwfLBi992B/$_12.JPG?set_id=880000500F,"Aug 20, 2022",Spyderco Military - Black with Black Blade,$168.50,$0.00
https://i.ebayimg.com/00/s/MTAzMlgxNjAw/z/Y7IAAOSwr3Fi-np4/$_12.JPG?set_id=880000500F,"Aug 18, 2022",Spyderco Manix 2 Folding Knife,$96.00,$4.80
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/eQgAAOSw545i5Rfm/$_12.JPG?set_id=880000500F,"Aug 24, 2022",spyder co VG-10 Folding Knife- 2” Blade,$33.00,$5.20
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xSUAAOSw-e9ixJDO/$_12.JPG?set_id=880000500F,"Aug 19, 2022",Spyderco Lightweight Manix 2 Folding Knife. Dark Blue CPM S110V,$85.00,$15.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/B4QAAOSwclli~tnZ/$_12.JPG?set_id=880000500F,"Aug 25, 2022",Spyderco 8Cr13MoV Folding Pocket Knife Partially Serrated,$30.00,$5.15
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Rr4AAOSwYgNi~50S/$_12.JPG?set_id=880000500F,"Aug 28, 2022","Spyderco Delica 4 Knife Flat-Ground Gray FRN (2.88"" Satin)",$51.00,$9.35
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/k~UAAOSw6ktjBaTt/$_57.JPG?set_id=8800005007,"Aug 28, 2022",Spyderco Slysz Bowie Blue Knife Joy exclusive C186TIPBL rare factory second 2nd,$455.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/y04AAOSwb7ZjBpTV/$_12.JPG?set_id=880000500F,"Aug 24, 2022",Spyderco Rescue 79mm Serrated Knife - Yellow.,$40.00,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/PZEAAOSwmAtjB7yg/$_12.JPG?set_id=880000500F,"Aug 30, 2022",Spyderco Shaman Folding Knife C229GPBK Black CPM S30V Blade Plain Edge,$155.69,$5.25
https://thumbs.ebaystatic.com/pict/2841440807986464_1.jpg,"Jan 15, 2022","Spyderco Tenacious Liner Lock Knife G-10 (3.39"" Black) Folding",$44.99,$3.99
https://thumbs.ebaystatic.com/pict/2842261097436464_1.jpg,"Sep 28, 2021",Spyderco Chaparral Folding Knife CTS-XHP Blade Stepped Titanium Handles C152STIP,$237.95,$0.00
https://thumbs.ebaystatic.com/pict/2842940267706464_1.jpg,"Sep 1, 2021",Rare Spyderco C46 Bob Lum Titanium Folding Tanto Knife L@@K,$825.00,$17.76
https://thumbs.ebaystatic.com/pict/2843405816216464_1.jpg,"Sep 1, 2021","MODIFIED Spyderco Mantra 3 Compression Lock Knife Carbon Fiber (3.17"" Satin)",$130.00,$5.20
https://thumbs.ebaystatic.com/pict/2843484031686464_1.jpg,"Sep 14, 2021",SPYDERCO Byrd Tern Folder Folding Pocket Knife 23GP Black G-10 Plain Edge,$23.00,$6.00
https://thumbs.ebaystatic.com/pict/2844127537166464_1.jpg,"Sep 10, 2021",Vintage NOS Spyderco Knife AUS-8 Seki City Japan ,$30.00,$10.00
https://thumbs.ebaystatic.com/pict/2844213732836464_1.jpg,"Aug 30, 2021",Spyderco Canis Kelly McCann C248CFP Folding Knife In Box,$199.00,$16.50
https://thumbs.ebaystatic.com/pict/2844275032156464_1.jpg,"Sep 3, 2021",Spyderco Delica knife serated stainless steel AUS-6 with clip Seki City Japan,$36.00,$5.00
https://thumbs.ebaystatic.com/pict/2844325044756464_1.jpg,"Sep 3, 2021",C36GPBORE Spyderco Rex45 Military Knife Golden Colorado,$290.00,$15.00
https://thumbs.ebaystatic.com/pict/2844331830166464_1.jpg,"Sep 2, 2021",Spyderco 1.93 inch Folding Knife,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/2844366995486464_1.jpg,"Sep 3, 2021",Spyderco 3.39” Tenacious Serrated Pocket Knife,$38.99,$0.00
https://thumbs.ebaystatic.com/pict/2844423051266464_1.jpg,"Sep 12, 2021",Spyderco Mariner Seki-City Japan Knife Stainless Clipit Serrated Blade - Vintage,$82.00,$0.00
https://thumbs.ebaystatic.com/pict/2844498165916464_1.jpg,"Sep 19, 2021",Spyderco Tenacious Pocket knife all black combo edge blade with G10 scales ,$34.00,$4.50
https://thumbs.ebaystatic.com/pict/2844508917036464_1.jpg,"Sep 20, 2021",Spyderco cpm s30v pocket knife ,$177.50,$0.00
https://thumbs.ebaystatic.com/pict/2844517899466464_1.jpg,"Dec 17, 2021",(Attention) Spyderco Knife Collectors--Discontinued Clipit Delica-Hoffritz-RARE,$128.00,$2.65
https://thumbs.ebaystatic.com/pict/2844548386046464_1.jpg,"Sep 23, 2021",Spyderco Endura 4 Drop Point Folding Knife -Blue Damascus blade special edition,$125.00,$0.00
https://thumbs.ebaystatic.com/pict/2844561203496464_1.jpg,"Sep 17, 2021",SPYDERCO Police BLACK OUT G2 Knife Seki Japan,$325.00,$0.00
https://thumbs.ebaystatic.com/pict/2844581159056464_1.jpg,"Sep 24, 2021",Used Spyderco WAYNE GODDARD Jr. Pocket Knife ,$127.70,$4.80
https://thumbs.ebaystatic.com/pict/2844583406106464_1.jpg,"Sep 26, 2021",Spyderco Mouse Wegner Design Folding Pocket Knife VG-10 Aluminum Handle LN,$158.44,$5.00
https://thumbs.ebaystatic.com/pict/2844594046236464_1.jpg,"Sep 23, 2021",Vintage Original Spyderco Kiwi VG-10 Japan Plain Edge Bone Handle Pocket Knife,$219.99,$0.00
https://thumbs.ebaystatic.com/pict/2844594298846464_1.jpg,"Sep 27, 2021",Spyderco cpm s30v pocket knife ,$132.50,$4.30
https://thumbs.ebaystatic.com/pict/2844604716056464_1.jpg,"Sep 28, 2021",Spyderco 8cr13 MoV Knife Lock Blade Hip Clip 7 1/2 Inch Total Length flooding,$20.00,$4.30
https://thumbs.ebaystatic.com/pict/2844615431076464_1.jpg,"Sep 29, 2021",Spyderco Delica 4 Lockback Folding Knife FRN Flat-Grind VG10 Plain Edge C11FPBK,$64.95,$0.00
https://thumbs.ebaystatic.com/pict/2844617395196464_1.jpg,"Sep 29, 2021",Spyderco Para 3 Folding Knife S110v With Lynch Deep Carry Clip,$138.25,$4.20
https://thumbs.ebaystatic.com/pict/2844642423626464_1.jpg,"Oct 12, 2021",Vintage Seki Clip-It Spyderco Clipit Knife Japan Serrated Blade USED,$30.00,$5.90
https://thumbs.ebaystatic.com/pict/2844642679656464_1.jpg,"Sep 24, 2021",Spyderco Native CPMS30V Tan Handle Single Blade Lockback Serrated Pocket Knife,$139.95,$0.00
https://thumbs.ebaystatic.com/pict/2844646128626464_1.jpg,"Oct 1, 2021",Spyderco Endura 4 Drop Point Folding Knife -Blue Damascus blade special edition,$142.50,$5.00
https://thumbs.ebaystatic.com/pict/2844675829246464_1.jpg,"Oct 16, 2021",Spyderco Resilience Folding Knife 8Cr13MoV Plain Edge Black G10 Reversible 142GP,$50.00,$0.00
https://thumbs.ebaystatic.com/pict/2844685008386464_1.jpg,"Sep 30, 2021",Spyderco Smock M4 BladeHQ Jade G10 Exclusive w/Aftermarket Micarta and Bearings,$260.00,$8.45
https://thumbs.ebaystatic.com/pict/2844722595076464_1.jpg,"Oct 1, 2021",Spyderco Factory 2nd Military Knife Cruwear ,$45.00,$5.50
https://thumbs.ebaystatic.com/pict/2844731792306464_1.jpg,"Oct 2, 2021",Spyderco C109 “S” Discontinued 440c Steel No Box Great Knife,$250.00,$0.00
https://thumbs.ebaystatic.com/pict/2844774801546464_1.jpg,"Oct 16, 2021",Spyderco Paramilitary 2 Knife PM2 Black DLC CPM-S30V Black G10 Great Condition,$145.00,$0.00
https://thumbs.ebaystatic.com/pict/2844774898526464_1.jpg,"Oct 8, 2021",Spyderco Bradley Bowie - FB33GP - PSF27 Steel - Kydex Sheath,$189.00,$11.85
https://thumbs.ebaystatic.com/pict/2844775523636464_1.jpg,"Oct 23, 2021",Spyderco Delica 4 Knife VG10 Blade Steel Blue FRN Scales Great Condition,$65.00,$0.00
https://thumbs.ebaystatic.com/pict/2844776192296464_1.jpg,"Oct 12, 2021",SPYDERCO SEKI JAPAN KNIFE,$107.50,$5.00
https://thumbs.ebaystatic.com/pict/2844788685106464_1.jpg,"Oct 25, 2021","SPYDERCO RESCUE 79MM Made in Seki City, Bright Orange G10 Handles, Mint Knife",$56.00,$5.00
https://thumbs.ebaystatic.com/pict/2844805626226464_1.jpg,"Oct 7, 2021",SPYDERCO CPM S30V Knife. Golden CO. USA Earth. Great Condition! ,$115.00,$5.40
https://thumbs.ebaystatic.com/pict/2844806470326464_1.jpg,"Oct 12, 2021",Spyderco Para 3 Folding Pocket Knife ,$115.00,$6.99
https://thumbs.ebaystatic.com/pict/2844814488546464_1.jpg,"Oct 15, 2021",Spyderco Delica 4 FRN Folding Knife Black Blade,$35.00,$5.15
https://thumbs.ebaystatic.com/pict/2844828524436464_1.jpg,"Oct 9, 2021",Spyderco Astute Pocket Knife - Black - Plus Bonus Knife!,$35.00,$5.00
https://thumbs.ebaystatic.com/pict/2844830481956464_1.jpg,"Oct 16, 2021",Rare Spyderco Jester pocket knife - plus Bonus Knife!,$66.00,$5.00
https://thumbs.ebaystatic.com/pict/2844853176336464_1.jpg,"Oct 16, 2021",Spyderco Byrd Knife Original Meadowlark  Partially Serrated ,$15.00,$4.45
https://thumbs.ebaystatic.com/pict/2844889101176464_1.jpg,"Oct 14, 2021",Spyderco Sage 5 Compression Lock Folding Knife Carbon Fiber Scales C123CFPCL,$85.00,$0.00
https://thumbs.ebaystatic.com/pict/2844903609626464_1.jpg,"Nov 3, 2021",SPYDERCO Efficient Liner Lock Black G-10 C216GPBBK 8Cr13MoV Knife,$39.00,$0.00
https://thumbs.ebaystatic.com/pict/2844912785346464_1.jpg,"Oct 23, 2021",Spyderco Dragonfly - Pakkawood - HAP40/SUS410 Pocket Knife +Bonus!,$227.50,$6.00
https://thumbs.ebaystatic.com/pict/2844931120406464_1.jpg,"Oct 24, 2021",Spyderco Cat pocket knife - CTS BD1N Steel - Black G10 - plus BONUS KNIFE!,$39.00,$6.00
https://thumbs.ebaystatic.com/pict/2844931707776464_1.jpg,"Oct 25, 2021",SPYDERCO Efficient Liner Lock Black G-10 C216GPSBBK 8Cr13MoV Combi Edge Knife,$39.00,$0.00
https://thumbs.ebaystatic.com/pict/2844954309336464_1.jpg,"Nov 13, 2021",Early Spyderco C41PBK Original Native CPM440V USA No Bug Folding Pocket Knife,$160.00,$0.00
https://thumbs.ebaystatic.com/pict/2845031796466464_1.jpg,"Nov 25, 2021",SPYDERCO Byrd Tern Folder Folding Pocket Knife 23GP Black G-10 Plain Edge,$23.00,$6.00
https://thumbs.ebaystatic.com/pict/2845047077836464_1.jpg,"Oct 29, 2021",SPYDERCO AUS-10 Folding Blade Knife Stainless Handle SEKI-CITY JAPAN with CLIP,$112.50,$0.00
https://thumbs.ebaystatic.com/pict/2845072624276464_1.jpg,"Nov 7, 2021",Spyderco Tenacious Linerlock Black G10 Reversible Clip Folding Knife,$33.24,$6.00
https://thumbs.ebaystatic.com/pict/2845083979246464_1.jpg,"Nov 3, 2021",Spyderco Wegner Design Mouse VG-10 Japan Folding Lockback Knife w/ White Box,$199.00,$0.00
https://thumbs.ebaystatic.com/pict/2845084555316464_1.jpg,"Nov 11, 2021","SPYDERCO RESCUE 79MM Made in Seki City, Bright Orange G10 Handles, Mint Knife",$55.00,$5.00
https://thumbs.ebaystatic.com/pict/2845097959446464_1.jpg,"Nov 10, 2021",SPYDERCO Efficient Liner Lock Black G-10 C216GPSBBK 8Cr13MoV Combi Edge Knife,$39.00,$0.00
https://thumbs.ebaystatic.com/pict/2845137302646464_1.jpg,"Nov 9, 2021",Spyderco Manix 2 G-10 Folding Knife Dark Blue CPM S110V. Hardly Used!,$150.00,$5.25
https://thumbs.ebaystatic.com/pict/2845148415866464_1.jpg,"Nov 10, 2021",Spyderco ATS-55  Seki-City Japan Folding Pocket Knife Black Handle,$29.00,$4.75
https://thumbs.ebaystatic.com/pict/2845177321496464_1.jpg,"Nov 7, 2021","knife collection lot (including 2 mora, Spyderco Endura4, Ontario Rat 1 &2, etc)",$125.00,$0.00
https://thumbs.ebaystatic.com/pict/2845181675556464_1.jpg,"Nov 8, 2021",Spyderco  BY03SS2/ 8CR13MoV Byrd Cara Cara Folding Knife Excellent condition,$25.00,$5.10
https://thumbs.ebaystatic.com/pict/2845192057176464_1.jpg,"Nov 11, 2021",Spyderco Native 3 Stainless Steel VG-10 Knife,$85.00,$5.50
https://thumbs.ebaystatic.com/pict/2845192142306464_1.jpg,"Nov 11, 2021",Spyderco Tenacious Folding Serrated Black Pocket Knife  - broken blade,$22.50,$0.00
