Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/JtgAAOSwkalhge~p/s-l1200.jpg,,"May 21, 2022",$90.00,$11.60,,"''Buck 110 C Knife with Special Ebony Grain Wood.& Leather Sheath ,1999 PapersBuck 110 C Knife with Special Ebony Grain Wood.& Leather Sheath ,1999 Papers"
https://i.ebayimg.com/images/g/iPUAAOSw~XtihPl7/s-l1200.jpg,,"May 21, 2022",$40.00,$0.00,,"''Buck Rush 290   Assisted Open Folding Knife with Lock 2 1/2"" BladeBuck Rush 290   Assisted Open Folding Knife with Lock 2 1/2"" Blade"
https://i.ebayimg.com/images/g/4YUAAOSwHSxigYrz/s-l1200.jpg,,"May 21, 2022",$44.99,$5.72,,''Vintage BUCK 503-- USA Boxed with Papers Single Blade Pocket Knife Prince niceVintage BUCK 503-- USA Boxed with Papers Single Blade Pocket Knife Prince nice
https://i.ebayimg.com/images/g/nB0AAOSwh51iicKU/s-l1200.jpg,,"May 21, 2022",$38.00,$5.40,,''Buck USA #186 Odyssey Lock Blade Folding Knife Composite Handle Belt ClipBuck USA #186 Odyssey Lock Blade Folding Knife Composite Handle Belt Clip
https://i.ebayimg.com/images/g/NOcAAOSwArVif7bS/s-l1200.jpg,,"May 22, 2022",$37.00,$5.40,,''Buck USA 110 Lockback Pocket Knife Buck USA 110 Lockback Pocket Knife 
https://i.ebayimg.com/images/g/KbIAAOSwnIxigSTq/s-l1200.jpg,,"May 22, 2022",$39.99,$0.00,,''Buck 350 USA Minibuck Tool Multi-Tool Pocket Knife Mini Plier w/ SheathBuck 350 USA Minibuck Tool Multi-Tool Pocket Knife Mini Plier w/ Sheath
https://i.ebayimg.com/images/g/i0EAAOSwrNJigA0x/s-l1200.jpg,,"May 22, 2022",$19.99,$4.65,,''Buck Knives Mini Trapper 380-1 NRA ILA 2 Blade 2.5” Pocket Knife Wood ScalesBuck Knives Mini Trapper 380-1 NRA ILA 2 Blade 2.5” Pocket Knife Wood Scales
https://i.ebayimg.com/images/g/SDcAAOSwt5dihoEv/s-l1200.jpg,,"May 22, 2022",$29.99,$5.20,,''Vintage BUCK 701 Mustang 3 Blade Folding Pocket Knife  Made in USA Black ScriptVintage BUCK 701 Mustang 3 Blade Folding Pocket Knife  Made in USA Black Script
https://i.ebayimg.com/images/g/UcQAAOSww1JiiOvE/s-l1200.jpg,,"May 22, 2022",$23.00,$5.95,,''Buck 327 Folding Pocket Knife John Deere Advertising VERY NICE !!! Buck 327 Folding Pocket Knife John Deere Advertising VERY NICE !!! 
https://i.ebayimg.com/images/g/T2oAAOSwCXRiflmm/s-l1200.jpg,,"May 22, 2022",$5.95,$4.75,,''BUCK MODEL 373 TRIPLE BLADE  POCKET KNIFEBUCK MODEL 373 TRIPLE BLADE  POCKET KNIFE
