Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/YXoAAOSwMBZiP7aJ/s-l1200.jpg,,"Jun 24, 2022",$125.00,$7.00,,''CASE XX FOLDING HUNTER 6165 SS LIMITED EDITION PEARL SHIELD 2015  POCKET KNIFECASE XX FOLDING HUNTER 6165 SS LIMITED EDITION PEARL SHIELD 2015  POCKET KNIFE
https://i.ebayimg.com/images/g/1SAAAOSwg9Jiq6Xz/s-l1200.jpg,,"Jun 24, 2022",$51.00,$0.00,,''casexx tiny trapper Pocket Knifecasexx tiny trapper Pocket Knife
https://i.ebayimg.com/images/g/vCkAAOSwBDFip-9J/s-l1200.jpg,,"Jun 24, 2022",$35.99,$0.00,,''Case XX 6233 2 Blade Pocket Knife 10 Dot 2000 USA  Southern DoorCase XX 6233 2 Blade Pocket Knife 10 Dot 2000 USA  Southern Door
https://i.ebayimg.com/images/g/6A0AAOSwnLlibf0B/s-l1200.jpg,,"Jun 24, 2022",$177.00,$5.30,,''1989 CASE XX 1 Dot U.S.A. CANOE 52131D Damascus Genuine Stag Pocket Knife1989 CASE XX 1 Dot U.S.A. CANOE 52131D Damascus Genuine Stag Pocket Knife
https://i.ebayimg.com/images/g/zi0AAOSwgYNipniT/s-l1200.jpg,,"Jun 24, 2022",$132.00,$9.85,,''✔️Vintage* 1965-1980* CASE XX 316-5 SSP TESTED XX RAZOR EDGE Hunting Knife USA✔️Vintage* 1965-1980* CASE XX 316-5 SSP TESTED XX RAZOR EDGE Hunting Knife USA
https://i.ebayimg.com/images/g/dIAAAOSwwIhirKNZ/s-l1200.jpg,,"Jun 24, 2022",$32.00,$10.00,,''Case XX U.S.A. Mini Copperlock no. 61749L SS Folding Pocket Knife w Box/PaperCase XX U.S.A. Mini Copperlock no. 61749L SS Folding Pocket Knife w Box/Paper
https://i.ebayimg.com/images/g/L68AAOSw2TBirKIH/s-l1200.jpg,,"Jun 24, 2022",$76.00,$10.00,,''Case XX V51549L Antique Stag SS Folding Locking Pocket KnifeCase XX V51549L Antique Stag SS Folding Locking Pocket Knife
https://i.ebayimg.com/images/g/bUUAAOSwzIxirJgZ/s-l1200.jpg,,"Jun 24, 2022",$93.00,$10.00,,''CASE XX TOOTHPICK POCKET KNIFE 510095CASE XX TOOTHPICK POCKET KNIFE 510095
https://i.ebayimg.com/images/g/gvQAAOSws3Ziqbu6/s-l1200.jpg,,"Jun 24, 2022",$127.50,$20.40,,''CASE XX POCKET KNIFE LOT OF MIXED KNIVES BLADES OLD TIMER BARLOW KABAR VINTAGECASE XX POCKET KNIFE LOT OF MIXED KNIVES BLADES OLD TIMER BARLOW KABAR VINTAGE
https://i.ebayimg.com/images/g/--0AAOSwsalitaRc/s-l1200.jpg,,"Jun 24, 2022",$65.00,$5.25,,''CASE XX USA DOUBLE BLADE saw cut bone POCKET KNIFE 1964-69 62009 1/2 barlowCASE XX USA DOUBLE BLADE saw cut bone POCKET KNIFE 1964-69 62009 1/2 barlow
https://i.ebayimg.com/images/g/b4sAAOSwnqlieQZr/s-l1200.jpg,,"Jun 24, 2022",$115.00,$5.00,,''VINTAGE CASE XX 33092 KNIFE YELLOW COMPOSITE 1970 10 DOT VERY RARE BIRDEYE’SVINTAGE CASE XX 33092 KNIFE YELLOW COMPOSITE 1970 10 DOT VERY RARE BIRDEYE’S
