Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/kysAAOSweU9jsJXX/s-l1200.jpg,https://www.ebay.com/itm/125692192419?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$99.99,$0.00,Benchmade Proper BM319 2.86 inch Folding Knife F4B9,''Benchmade Proper BM319 2.86 inch Folding Knife F4B9Benchmade Proper BM319 2.86 inch Folding Knife F4B9
https://i.ebayimg.com/images/g/90cAAOSwx8Njl-AM/s-l1200.jpg,https://www.ebay.com/itm/234818435741?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$126.68,$5.35,J16 Benchmade 430 Redoubt Pocket Knife,''J16 Benchmade 430 Redoubt Pocket KnifeJ16 Benchmade 430 Redoubt Pocket Knife
https://i.ebayimg.com/images/g/cOUAAOSwxXpjughL/s-l1200.jpg,https://www.ebay.com/itm/175564927543?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$275.00,$12.60,Benchmade Knife 183 Osborne Fixed Contego Flat Blade- Discontinued NEW,''Benchmade Knife 183 Osborne Fixed Contego Flat Blade- Discontinued NEWBenchmade Knife 183 Osborne Fixed Contego Flat Blade- Discontinued NEW
https://i.ebayimg.com/images/g/fvsAAOSwyYdjl9~L/s-l1200.jpg,https://www.ebay.com/itm/334663889481?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$99.00,$5.90,J12 Benchmade 580 Barrage Pocket Knife,''J12 Benchmade 580 Barrage Pocket KnifeJ12 Benchmade 580 Barrage Pocket Knife
https://i.ebayimg.com/images/g/ueMAAOSwa-hjl9-l/s-l1200.jpg,https://www.ebay.com/itm/234818435119?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$137.50,$5.50,J08 Benchmade 583 Barrage Pocket Knife,''J08 Benchmade 583 Barrage Pocket KnifeJ08 Benchmade 583 Barrage Pocket Knife
https://i.ebayimg.com/images/g/xnwAAOSwSvFjl9-g/s-l1200.jpg,https://www.ebay.com/itm/334663889342?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$86.00,$4.95,J04 Benchmade 557 Mini-Griptilian Pocket Knife,''J04 Benchmade 557 Mini-Griptilian Pocket KnifeJ04 Benchmade 557 Mini-Griptilian Pocket Knife
https://i.ebayimg.com/images/g/KBkAAOSwMmNjuuyF/s-l1200.jpg,https://www.ebay.com/itm/155348446079?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$110.00,$5.50,Benchmade 550-S30v 3.45 inch Griptilian Sheepsfoot Knife,''Benchmade 550-S30v 3.45 inch Griptilian Sheepsfoot KnifeBenchmade 550-S30v 3.45 inch Griptilian Sheepsfoot Knife
https://i.ebayimg.com/images/g/NC8AAOSwAG5jtYl2/s-l1200.jpg,https://www.ebay.com/itm/255911194778?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$155.00,$6.10,Black Benchmade 550SBK Full-size Griptilian Serrated S30V Axis-Lock Knife,''Black Benchmade 550SBK Full-size Griptilian Serrated S30V Axis-Lock KnifeBlack Benchmade 550SBK Full-size Griptilian Serrated S30V Axis-Lock Knife
https://i.ebayimg.com/images/g/4foAAOSwWypjsR7Z/s-l1200.jpg,https://www.ebay.com/itm/354489370945?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$137.50,$8.75,5860  One Benchmade pocket knife,''5860  One Benchmade pocket knife5860  One Benchmade pocket knife
https://i.ebayimg.com/images/g/N7gAAOSw7zpjsR9t/s-l1200.jpg,https://www.ebay.com/itm/354489372240?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$51.00,$8.75,5863  One Benchmade pocket knife,''5863  One Benchmade pocket knife5863  One Benchmade pocket knife
https://i.ebayimg.com/images/g/j-IAAOSwt3JjsR5x/s-l1200.jpg,https://www.ebay.com/itm/394402932683?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$113.50,$8.75,5859  One Benchmade pocket knife,''5859  One Benchmade pocket knife5859  One Benchmade pocket knife
https://i.ebayimg.com/images/g/WjkAAOSw1OZjsR8H/s-l1200.jpg,https://www.ebay.com/itm/394402934567?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$150.00,$8.75,5861  One Benchmade pocket knife,''5861  One Benchmade pocket knife5861  One Benchmade pocket knife
https://i.ebayimg.com/images/g/Tw8AAOSwI7tjsR88/s-l1200.jpg,https://www.ebay.com/itm/394402935278?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$53.08,$8.75,5862  One Benchmade pocket knife,''5862  One Benchmade pocket knife5862  One Benchmade pocket knife
https://i.ebayimg.com/images/g/7MMAAOSwR-ZjukVU/s-l1200.jpg,https://www.ebay.com/itm/185729270412?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$84.00,$5.85,Benchmade Mini Griptilian 556-S30V 2.91 inch Drop Point Knife,''Benchmade Mini Griptilian 556-S30V 2.91 inch Drop Point KnifeBenchmade Mini Griptilian 556-S30V 2.91 inch Drop Point Knife
https://i.ebayimg.com/images/g/vpoAAOSwi2pjurF8/s-l1200.jpg,https://www.ebay.com/itm/275610954906?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$75.00,$0.00,"Discontinued Benchmade H&K 14411 Soldat Knife 3.3"" Partial Serrated - Black RARE","''Discontinued Benchmade H&K 14411 Soldat Knife 3.3"" Partial Serrated - Black RAREDiscontinued Benchmade H&K 14411 Soldat Knife 3.3"" Partial Serrated - Black RARE"
