Image,url,date_sold,price_in_US,shipping_cost,title,brand,converted_price,cost,profit,ROI
https://i.ebayimg.com/images/g/DmUAAOSw7dtiQgqg/s-l1200.jpg,,2022-05-12,13.75,6.25,"''sog escape folding emergency pocket knife glass breaker, cutter, blacksog escape folding emergency pocket knife glass breaker, cutter, black",sog,20.0,22.95,-5.550000000000001,-24.183006535947715
https://i.ebayimg.com/images/g/6OAAAOSwayNimqy3/s-l1200.jpg,,2022-06-08,27.0,7.75,''sog trident tanto - assisted opening - folding knifesog trident tanto - assisted opening - folding knife,sog,34.75,22.95,7.282499999999999,31.732026143790847
https://i.ebayimg.com/images/g/3PoAAOSwJ7FiioIm/s-l1200.jpg,,2022-06-20,25.0,5.0,"''sog knives twitch ii folding knife 2.68"" plain drop point satin finishsog knives twitch ii folding knife 2.68"" plain drop point satin finish",sog,30.0,22.95,3.150000000000002,13.725490196078441
https://i.ebayimg.com/images/g/-VQAAOSwXAxi1edH/s-l1200.jpg,,2022-07-23,13.5,6.0,''sog studies and observation group flash at mk3 urban cryo pocket knife tacticalsog studies and observation group flash at mk3 urban cryo pocket knife tactical,sog,19.5,22.95,-5.984999999999999,-26.078431372549016
https://i.ebayimg.com/images/g/r50AAOSwjChh3YFj/s-l1200.jpg,,2022-02-14,22.0,0.0,''#996 pjerin stainless sog keytron clip point lockback folding knife#996 pjerin stainless sog keytron clip point lockback folding knife,sog,22.0,22.95,-3.8099999999999987,-16.601307189542478
https://i.ebayimg.com/images/g/OqEAAOSw90piGFBS/s-l1200.jpg,,2022-03-11,10.0,5.0,''sog traction lockback 5cr13mov tanto blade folding everyday cary edc knifesog traction lockback 5cr13mov tanto blade folding everyday cary edc knife,sog,15.0,22.95,-9.899999999999999,-43.13725490196078
https://i.ebayimg.com/images/g/-QgAAOSw0BJiIZkS/s-l1200.jpg,,2022-03-11,16.11,5.0,''sog cash card folding pocket knife sog cash card folding pocket knife,sog,21.11,22.95,-4.584299999999999,-19.975163398692803
https://i.ebayimg.com/images/g/SbYAAOSw~J5iJN8g/s-l1200.jpg,,2022-03-27,27.0,0.0,''sog fielder liner lock 1-blade tactical/sporting  knife  sog fielder liner lock 1-blade tactical/sporting  knife,sog,27.0,22.95,0.5399999999999991,2.3529411764705848
https://i.ebayimg.com/images/g/y~EAAOSwllViJOEf/s-l1200.jpg,,2022-03-26,31.0,5.2,"''sog ""twitch ii""  lockback 1-blade tactical  knife - great edc knife!  sog ""twitch ii""  lockback 1-blade tactical  knife - great edc knife!",sog,36.2,22.95,8.544000000000004,37.228758169934665
https://i.ebayimg.com/images/g/yXAAAOSwxVdiAARc/s-l1200.jpg,,2022-03-14,14.99,7.64,''sog fusion jungle primitive knife and sheathsog fusion jungle primitive knife and sheath,sog,22.63,22.95,-3.2619000000000007,-14.21307189542484
