Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/upEAAOSwLdpjrkZG/s-l1200.jpg,https://www.ebay.com/itm/255902684093?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$399.00,$8.05,''US Buck Custom Shop Limited 110 Hunter David Yellowhorse Folding Pocket KnifeUS Buck Custom Shop Limited 110 Hunter David Yellowhorse Folding Pocket Knife
https://i.ebayimg.com/images/g/fwkAAOSwdu5jrkZM/s-l1200.jpg,https://www.ebay.com/itm/404081329862?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$115.00,$7.53,''US 2008 Buck 112 Ranger Folding Pocket Knife w/ Sheath BoxUS 2008 Buck 112 Ranger Folding Pocket Knife w/ Sheath Box
https://i.ebayimg.com/images/g/ZFgAAOSw6UZjszMP/s-l1200.jpg,https://www.ebay.com/itm/374440631361?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$95.25,$13.65,''��2011 & 2012 BUCK 110 Finger Groove & BUCK 597 Hunting Knife Combo Lot����2011 & 2012 BUCK 110 Finger Groove & BUCK 597 Hunting Knife Combo Lot��
https://i.ebayimg.com/images/g/KGgAAOSwh7ZizIvT/s-l1200.jpg,https://www.ebay.com/itm/234819071961?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$27.85,$6.10,''BUCK 286 BANTAM CAMO LOCK-BACK FOLDING KNIFE WITH POCKET CLIP MADE USABUCK 286 BANTAM CAMO LOCK-BACK FOLDING KNIFE WITH POCKET CLIP MADE USA
https://i.ebayimg.com/images/g/rk0AAOSwQSBjaILY/s-l1200.jpg,https://www.ebay.com/itm/234776573827?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$25.00,$12.60,''3 Pcs Buck USA Folding Pocket Knife Knives Buck 386 Buck 285 And Buck 284 Bxox3 Pcs Buck USA Folding Pocket Knife Knives Buck 386 Buck 285 And Buck 284 Bxox
https://i.ebayimg.com/images/g/oYUAAOSwDshjnzj4/s-l1200.jpg,https://www.ebay.com/itm/404061135409?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$18.24,$5.85,''Vintage Buck 703 V 1986 3 Blade Pocket Knife Wood Handle USA - 980Vintage Buck 703 V 1986 3 Blade Pocket Knife Wood Handle USA - 980
https://i.ebayimg.com/images/g/rboAAOSwNzVju1Ml/s-l1200.jpg,https://www.ebay.com/itm/304764799404?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$44.00,$0.00,''Buck Big Horn Mark 501 Folding Pocket Knife Engraved Blade ItalyBuck Big Horn Mark 501 Folding Pocket Knife Engraved Blade Italy
https://i.ebayimg.com/images/g/xtYAAOSwxF1jO2--/s-l1200.jpg,https://www.ebay.com/itm/354500128014?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$20.00,$5.60,''Buck Multi Knife FolderBuck Multi Knife Folder
https://i.ebayimg.com/images/g/VbgAAOSwskRjni~S/s-l1200.jpg,https://www.ebay.com/itm/204197157930?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$9.27,$5.25,''Buck Wood Handle Deuce 375 Folding Pocket Knife (2018) - B04Buck Wood Handle Deuce 375 Folding Pocket Knife (2018) - B04
https://i.ebayimg.com/images/g/0B8AAOSwkJRjtXR4/s-l1200.jpg,https://www.ebay.com/itm/295454914576?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$21.99,$4.99,''425 MINIBUCK BLUE LOCKBACK BUCK KNIFE - RARE!425 MINIBUCK BLUE LOCKBACK BUCK KNIFE - RARE!
https://i.ebayimg.com/images/g/KCgAAOSw68hjtuIz/s-l1200.jpg,https://www.ebay.com/itm/295456938037?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$11.99,$4.99,''425 MINIBUCK GRAY LOCKBACK BUCK KNIFE425 MINIBUCK GRAY LOCKBACK BUCK KNIFE
https://i.ebayimg.com/images/g/LuEAAOSwqLtjBcC-/s-l1200.jpg,https://www.ebay.com/itm/325318298686?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$79.99,$5.49,''Buck USA 425 Green Mini Pocket Knife - Plain Blade - Lock Back - Dated 1991Buck USA 425 Green Mini Pocket Knife - Plain Blade - Lock Back - Dated 1991
