Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/Ii0AAOSwElxjqLb~/s-l1200.jpg,https://www.ebay.com/itm/394394306591?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$32.00,$5.30,''KERSHAW KEN ONION -CHIVE -1600 -FOLDING LOCKING KNIFE Made In USA (May 02)KERSHAW KEN ONION -CHIVE -1600 -FOLDING LOCKING KNIFE Made In USA (May 02)
https://i.ebayimg.com/images/g/l6YAAOSwZgljsJTL/s-l1200.jpg,https://www.ebay.com/itm/204201941303?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$49.99,$5.25,''Discontinued Kershaw Ken Onion Whirlwind 1560ST Folding Pocket Knife - K453Discontinued Kershaw Ken Onion Whirlwind 1560ST Folding Pocket Knife - K453
https://i.ebayimg.com/images/g/wNIAAOSw445jsJYZ/s-l1200.jpg,https://www.ebay.com/itm/204201944201?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$29.00,$5.25,''Kershaw USA Ken Onion Leek 1660ST Folding Pocket Knife (Feb 06) - K452Kershaw USA Ken Onion Leek 1660ST Folding Pocket Knife (Feb 06) - K452
https://i.ebayimg.com/images/g/3PAAAOSw4QRiE~J3/s-l1200.jpg,https://www.ebay.com/itm/185307381586?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$16.16,$4.85,''Kershaw 1990 Brawler Tanto Speedsafe Assisted Liner Lock KnifeKershaw 1990 Brawler Tanto Speedsafe Assisted Liner Lock Knife
https://i.ebayimg.com/images/g/RfIAAOSwIZVjdY-0/s-l1200.jpg,https://www.ebay.com/itm/314303407820?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$19.99,$5.50,''KERSHAW SPEEDSAFE KURO 1835TBLKST TANTO LOCKBACK FOLDING SURVIVAL KNIFE KNIVESKERSHAW SPEEDSAFE KURO 1835TBLKST TANTO LOCKBACK FOLDING SURVIVAL KNIFE KNIVES
https://i.ebayimg.com/images/g/vh4AAOSwOY1jsJav/s-l1200.jpg,https://www.ebay.com/itm/204201946760?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$36.00,$5.25,''Kershaw Scallion 1620OLBLK Folding Pocket Knife - K451Kershaw Scallion 1620OLBLK Folding Pocket Knife - K451
https://i.ebayimg.com/images/g/56gAAOSwQYZjsJrN/s-l1200.jpg,https://www.ebay.com/itm/204201957387?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$12.57,$5.25,''Kershaw Ken Onion Vapor 1655BLK Folding Pocket Knife - K338Kershaw Ken Onion Vapor 1655BLK Folding Pocket Knife - K338
https://i.ebayimg.com/images/g/7~4AAOSwSixjsbRk/s-l1200.jpg,https://www.ebay.com/itm/204202602598?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$12.50,$5.25,''Kershaw Reverb 1220 Folding Pocket Knife and Carabiner - K449Kershaw Reverb 1220 Folding Pocket Knife and Carabiner - K449
https://i.ebayimg.com/images/g/M7kAAOSwSfRjsgz5/s-l1200.jpg,https://www.ebay.com/itm/134397361596?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$34.87,$0.00,''Kershaw Emerson CQC-7K Tanto Knife Folding Pocket Wave Feat Black G10 6034TKershaw Emerson CQC-7K Tanto Knife Folding Pocket Wave Feat Black G10 6034T
https://i.ebayimg.com/images/g/JBgAAOSwo~xjun1f/s-l1200.jpg,https://www.ebay.com/itm/125707408174?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$85.00,$7.50,''KERSHAW 1660 VIB Rainbow Ken Onion Knife Discontinued Aug 4 !!!KERSHAW 1660 VIB Rainbow Ken Onion Knife Discontinued Aug 4 !!!
